game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,over_under_runline
745644,2024-06-22,2,10,12,133,Oakland Athletics,142,Minnesota Twins,27016,27005,Manuel Margot,622534,margoma01,Carlos Correa,621043,correca01,Royce Lewis,668904,lewisro02,Jose Miranda,669304,miranjo01,Carlos Santana,467793,santaca01,Ryan Jeffers,680777,jeffery01,Byron Buxton,621439,buxtoby01,Willi Castro,650489,castrwi01,Kyle Farmer,571657,farmeky01,Max Schuemann,680474,schuema01,JJ Bleday,668709,bledajj01,Miguel Andujar,609280,andujmi01,Brent Rooker,667670,rookebr01,Tyler Soderstrom,691016,soderty01,Tyler Nevin,663527,nevinty01,Lawrence Butler,671732,butlela01,Zack Gelof,680869,gelofza01,Kyle McCann,668832,mccanky01,JP Sears,676664,searsjp01,Bailey Ober,641927,oberba01,Austin Adams,613534,adamsau02,Scott Alexander,518397,alexasc02,Lucas Erceg,668674,erceglu01,Joey Estes,683155,estesjo01,Hogan Harris,663687,harriho03,Dany Jiménez,666204,jimenda01,Luis Medina,665622,medinlu02,Mason Miller,695243,millema03,Mitch Spence,687765,spencmi01,Osvaldo Bido,674370,bidoos01,T.J. McFarland,519008,mcfartj01,Sean Newcomb,656794,newcose01,Jorge Alcala,660896,alcaljo01,Jhoan Duran,661395,duranjh01,Kody Funderburk,681892,fundeko01,Griffin Jax,643377,jaxgr01,Pablo López,641154,lopezpa01,Steven Okert,595345,okertst01,Chris Paddack,663978,paddach01,Joe Ryan,657746,ryanjo04,Cole Sands,663485,sandsco01,Josh Staumont,622251,staumjo01,Caleb Thielbar,573204,thielca01,Simeon Woods Richardson,680573,woodssi01,Osvaldo Bido,674370,bidoos01,T.J. McFarland,519008,mcfartj01,Sean Newcomb,656794,newcose01,8.5
