game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
633720,2021-06-11,4,6,10,142,Minnesota Twins,117,Houston Astros,27005,27023,Jose Altuve,514888,altuvjo01,Michael Brantley,488726,brantmi02,Alex Bregman,608324,bregmal01,Yordan Alvarez,670541,alvaryo01,Yuli Gurriel,493329,gourryu01,Carlos Correa,621043,correca01,Kyle Tucker,663656,tuckeky01,Myles Straw,664702,strawmy01,Martín Maldonado,455117,maldoma01,Trevor Larnach,663616,larnatr01,Josh Donaldson,518626,donaljo02,Nelson Cruz,443558,cruzne02,Alex Kirilloff,666135,kirilal01,Miguel Sanó,593934,sanomi01,Ryan Jeffers,680777,jeffery01,Nick Gordon,624503,gordoni01,Andrelton Simmons,592743,simmoan01,Gilberto Celestino,665482,celesgi01,Bailey Ober,641927,oberba01,José Urquidy,664353,urquijo01,José Berríos,621244,berrijo01,Alex Colomé,517008,colomal01,Randy Dobnak,677976,dobnara01,Luke Farrell,608652,farrelu01,J.A. Happ,457918,happja01,Griffin Jax,643377,jaxgr01,Michael Pineda,501381,pinedmi01,Hansel Robles,570663,robleha01,Jorge Alcala,660896,alcaljo01,Tyler Duffey,608648,duffety01,Taylor Rogers,573124,rogerta01,Matt Shoemaker,533167,shoemma01,Brandon Bielak,656232,bielabr01,Luis Garcia,677651,garcilu05,Ralph Garza Jr.,621248,garzara01,Zack Greinke,425844,greinza01,Cristian Javier,664299,javiecr01,Jake Odorizzi,543606,odorija01,Brooks Raley,548384,raleybr01,Nivaldo Rodriguez,670550,rodrini01,Blake Taylor,642130,taylobl01,Ryne Stanek,592773,stanery01,Ryan Pressly,519151,pressry01,Jorge Alcala,660896,alcaljo01,Tyler Duffey,608648,duffety01,Taylor Rogers,573124,rogerta01,Matt Shoemaker,533167,shoemma01,Ryne Stanek,592773,stanery01,Ryan Pressly,519151,pressry01,10.5
