game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
632568,2021-09-12,8,0,8,119,Los Angeles Dodgers,135,San Diego Padres,27015,26996,Trent Grisham,663757,grishtr01,Adam Frazier,624428,fraziad01,Manny Machado,592518,machama01,Fernando Tatis Jr.,665487,tatisfe02,Eric Hosmer,543333,hosmeer01,Tommy Pham,502054,phamth01,Wil Myers,571976,myerswi01,Austin Nola,543592,nolaau01,Blake Snell,605483,snellbl01,Mookie Betts,605141,bettsmo01,Max Muncy,571970,muncyma01,Trea Turner,607208,turnetr01,Justin Turner,457759,turneju01,Corey Seager,608369,seageco01,Will Smith,669257,smithwi05,Steven Souza Jr.,519306,souzast01,Gavin Lux,666158,luxga01,Max Scherzer,453286,scherma01,Max Scherzer,453286,scherma01,Blake Snell,605483,snellbl01,Phil Bickford,641360,bickfph01,Walker Buehler,621111,buehlwa01,Tony Gonsolin,664062,gonsoto01,Brusdar Graterol,660813,gratebr01,Shane Greene,572888,greensh02,Joe Kelly,523260,kellyjo05,Corey Knebel,608349,knebeco01,Evan Phillips,623465,phillev01,David Price,456034,priceda01,Julio Urías,628711,uriasju01,Alex Vesia,681911,vesiaal01,Mitch White,669952,whitemi03,Justin Bruihl,677865,bruihju01,Jake Arrieta,453562,arrieja01,Yu Darvish,506433,darviyu01,Tim Hill,657612,hillti01,Daniel Hudson,543339,hudsoda01,Mark Melancon,453343,melanma01,Joe Musgrove,605397,musgrjo01,Craig Stammen,489334,stammcr01,Nabil Crismatt,622503,crismna01,Dinelson Lamet,659275,lametdi01,Pierce Johnson,572955,johnspi01,Ryan Weathers,677960,weathry01,Emilio Pagán,641941,paganem01,Austin Adams,613534,adamsau02,Justin Bruihl,677865,bruihju01,Nabil Crismatt,622503,crismna01,Dinelson Lamet,659275,lametdi01,Pierce Johnson,572955,johnspi01,Ryan Weathers,677960,weathry01,Emilio Pagán,641941,paganem01,Austin Adams,613534,adamsau02,7.5
