game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
745353,2024-04-21,3,5,8,137,San Francisco Giants,109,Arizona Diamondbacks,26997,27007,Ketel Marte,606466,marteke01,Corbin Carroll,682998,carroco02,Lourdes Gurriel Jr.,666971,gurrilo01,Joc Pederson,592626,pederjo01,Eugenio Suárez,553993,suareeu01,Pavin Smith,656976,smithpa04,Gabriel Moreno,672515,morenga01,Jake McCarthy,664983,mccarja02,Blaze Alexander,677942,alexabl01,Jung Hoo Lee,808982,leeju01,LaMonte Wade Jr.,664774,wadela01,Wilmer Flores,527038,florewi01,Michael Conforto,624424,confomi01,Matt Chapman,656305,chapmma01,Patrick Bailey,672275,bailepa01,Thairo Estrada,642731,estrath01,Mike Yastrzemski,573262,yastrmi01,Nick Ahmed,605113,ahmedni01,Jordan Hicks,663855,hicksjo03,Slade Cecconi,677944,ceccosl01,Camilo Doval,666808,dovalca01,Kyle Harrison,690986,harriky01,Taylor Rogers,573124,rogerta01,Tyler Rogers,643511,rogerty01,Landen Roupp,694738,rouppla01,Blake Snell,605483,snellbl01,Ryan Walker,676254,walkery01,Logan Webb,657277,webblo01,Keaton Winn,676775,winnke01,Erik Miller,669062,milleer01,Sean Hjelle,663546,hjellse01,Nick Avila,687014,avilani01,Logan Allen,663531,allenlo01,Zac Gallen,668678,galleza01,Joe Mantiply,573009,mantijo01,Scott McGough,543518,mcgousc01,Jordan Montgomery,656756,montgjo01,Kyle Nelson,669459,nelsoky01,Brandon Pfaadt,694297,pfaadbr01,Bryce Jarvis,686826,jarvibr01,Ryan Thompson,657044,thompry02,Kevin Ginkel,656464,ginkeke01,Erik Miller,669062,milleer01,Sean Hjelle,663546,hjellse01,Nick Avila,687014,avilani01,Bryce Jarvis,686826,jarvibr01,Ryan Thompson,657044,thompry02,Kevin Ginkel,656464,ginkeke01,8.0
