game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
745964,2024-07-26,2,6,8,158,Milwaukee Brewers,146,Miami Marlins,27012,27022,Jazz Chisholm Jr.,665862,chishja01,Xavier Edwards,669364,edwarxa01,Bryan De La Cruz,650559,delacbr01,Josh Bell,605137,belljo02,Jake Burger,669394,burgeja01,Jesús Sánchez,660821,sanchje02,Otto Lopez,672640,lopezot01,Nick Gordon,624503,gordoni01,Nick Fortes,663743,forteni01,Jackson Chourio,694192,chourja01,Brice Turang,668930,turanbr02,William Contreras,661388,contrwi02,Willy Adames,642715,adamewi01,Gary Sánchez,596142,sanchga02,Joey Ortiz,687401,ortizjo06,Rhys Hoskins,656555,hoskirh01,Sal Frelick,686217,frelisa01,Blake Perkins,663368,perkibl01,Freddy Peralta,642547,peralfr01,Trevor Rogers,669432,rogertr01,Aaron Civale,650644,civalaa01,Jakob Junis,596001,junisja01,Jared Koenig,657649,koenija01,Tobias Myers,668964,myersto01,Joel Payamps,606303,payamjo01,Elvis Peguero,665625,pegueel01,Colin Rea,607067,reaco01,Bryse Wilson,669060,wilsobr02,Hoby Milner,571948,milneho01,Janson Junk,676083,junkja01,Edward Cabrera,665795,cabreed02,JT Chargois,608638,chargjt01,Declan Cronin,686539,cronide01,Calvin Faucher,676534,fauchca01,Bryan Hoeing,663773,hoeinbr01,Andrew Nardi,677053,nardian01,Emmanuel Ramirez,642629,ramirem01,Kyle Tyler,667725,tylerky01,Anthony Bender,669622,bendean01,Huascar Brazobán,623211,brazohu01,Tanner Scott,656945,scottta01,Hoby Milner,571948,milneho01,Janson Junk,676083,junkja01,Anthony Bender,669622,bendean01,Huascar Brazobán,623211,brazohu01,Tanner Scott,656945,scottta01,7.5
