game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,over_under_runline
634478,2021-04-09,0,3,3,140,Texas Rangers,135,San Diego Padres,27002,26996,Trent Grisham,663757,grishtr01,Jurickson Profar,595777,profaju01,Manny Machado,592518,machama01,Eric Hosmer,543333,hosmeer01,Wil Myers,571976,myerswi01,Jake Cronenworth,630105,croneja01,Tommy Pham,502054,phamth01,Ha-Seong Kim,673490,kimha01,Victor Caratini,605170,caratvi01,Isiah Kiner-Falefa,643396,kineris01,Anderson Tejeda,660731,tejedan01,Joey Gallo,608336,gallojo01,Nathaniel Lowe,663993,lowena01,Nick Solak,669256,solakni01,Ronald Guzmán,608597,guzmaro01,Jose Trevino,624431,trevijo01,Eli White,642201,whiteel04,Leody Taveras,665750,taverle01,Kohei Arihara,685503,arihako01,Joe Musgrove,605397,musgrjo01,Kolby Allard,663465,allarko01,Wes Benjamin,605138,benjawe01,Dane Dunning,641540,dunnida01,Mike Foltynewicz,592314,foltymi01,Kyle Gibson,502043,gibsoky01,Ian Kennedy,453178,kenneia01,Jordan Lyles,543475,lylesjo01,Brett Martin,656685,martibr01,Brett de Geus,676969,degeubr01,Kyle Cody,621129,codyky01,John King,667463,kingjo01,Josh Sborz,622250,sborzjo01,Taylor Hearn,621368,hearnta01,Nabil Crismatt,622503,crismna01,Yu Darvish,506433,darviyu01,Tim Hill,657612,hillti01,Keone Kela,605309,kelake01,Mark Melancon,453343,melanma01,Adrian Morejon,670970,morejad01,Chris Paddack,663978,paddach01,Emilio Pagán,641941,paganem01,Drew Pomeranz,519141,pomerdr01,Blake Snell,605483,snellbl01,Craig Stammen,489334,stammcr01,Ryan Weathers,677960,weathry01,Taylor Williams,592865,willita01,Kyle Cody,621129,codyky01,John King,667463,kingjo01,Josh Sborz,622250,sborzjo01,Taylor Hearn,621368,hearnta01,9.0
