game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID
2021-03-05,642052,6,7,13,Max Moroff,621559,morofma01,Conner Capel,668843,capelco01,Justin Williams,642211,williju02,Lane Thomas,657041,thomala02,Ali Sánchez,645305,sanchal04,John Nogowski,596056,nogowjo01,José Rondón,602922,rondojo02,Tyler Heineman,623168,heinety01,Evan Mendoza,656734,Drew Mendoza,666141,Cody Wilson,680963,wilsoco01,Jackson Cluff,687714,Blake Swihart,596119,swihabl01,Israel Pineda,672832,pinedis01,Yadiel Hernandez,628450,hernaya01,Adrián Sanchez,506703,sanchad01,Luis García Jr.,671277,garcilu04,Brandon Snyder,474319,snydebr03,Gant,607231,gantjo01,"Rondón, A",667373,rondoan01,"Thompson, Z.D.",668868,thompza02,Webb,643778,webbty01,Elledge,676220,elledse01,Whitley,676831,whitlko01,"Quezada, J",629498,quezajo01,Scherzer,453286,scherma01,Avilán,501593,avilalu01,Hand,543272,handbr01,Suero,593833,suerowa01,Voth,608723,vothau01,Espino,502179,espinpa01,Bacus,621290,bacusda01,Fuentes,651002
