game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
662293,2022-05-01,2,5,7,134,Pittsburgh Pirates,135,San Diego Padres,27013,26996,Trent Grisham,663757,grishtr01,Jake Cronenworth,630105,croneja01,Manny Machado,592518,machama01,Jurickson Profar,595777,profaju01,Eric Hosmer,543333,hosmeer01,Ha-Seong Kim,673490,kimha01,Matt Beaty,607461,beatyma01,Austin Nola,543592,nolaau01,CJ Abrams,682928,abramcj01,Daniel Vogelbach,596129,vogelda01,Bryan Reynolds,668804,reynobr01,Ke'Bryan Hayes,663647,hayeske01,Yoshi Tsutsugo,660294,tsutsyo01,Ben Gamel,592325,gamelbe01,Josh VanMeter,642165,vanmejo01,Jack Suwinski,669261,suwinja01,Cole Tucker,657061,tuckeco01,Roberto Pérez,547379,perezro02,Mitch Keller,656605,kellemi03,Joe Musgrove,605397,musgrjo01,David Bednar,670280,bednada01,JT Brubaker,664141,brubajt01,Wil Crowe,640444,crowewi01,Aaron Fletcher,667465,fletcaa01,Heath Hembree,592390,hembrhe01,Sam Howard,607572,howarsa01,Dillon Peters,596071,peterdi01,Jose Quintana,500779,quintjo01,Beau Sulser,676641,sulsebe01,Zach Thompson,605507,thompza01,Bryse Wilson,669060,wilsobr02,Chase De Jong,608328,dejonch01,Chris Stratton,608717,stratch01,Miguel Yajure,664337,yajurmi01,Pedro Avila,658648,avilape01,Nabil Crismatt,622503,crismna01,Yu Darvish,506433,darviyu01,Luis García,472610,garcilu03,MacKenzie Gore,669022,gorema01,Ray Kerr,678061,kerrra01,Dinelson Lamet,659275,lametdi01,Sean Manaea,640455,manaese01,Nick Martinez,607259,martini01,Craig Stammen,489334,stammcr01,Steven Wilson,621051,wilsost02,Robert Suarez,663158,suarero01,Tim Hill,657612,hillti01,Taylor Rogers,573124,rogerta01,Chase De Jong,608328,dejonch01,Chris Stratton,608717,stratch01,Miguel Yajure,664337,yajurmi01,Robert Suarez,663158,suarero01,Tim Hill,657612,hillti01,Taylor Rogers,573124,rogerta01,7.5
