game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
716359,2023-10-01,3,2,5,115,Colorado Rockies,142,Minnesota Twins,27004,27005,Donovan Solano,456781,solando01,Jordan Luplow,656669,luplojo01,Kyle Farmer,571657,farmeky01,Max Kepler,596146,keplema01,Ryan Jeffers,680777,jeffery01,Edouard Julien,666397,julieed01,Willi Castro,650489,castrwi01,Alex Kirilloff,666135,kirilal01,Matt Wallner,670242,wallnma01,Charlie Blackmon,453568,blackch02,Brendan Rodgers,663898,rodgebr02,Nolan Jones,666134,jonesno01,Kris Bryant,592178,bryankr01,Ryan McMahon,641857,mcmahry01,Elehuris Montero,660707,monteel01,Ezequiel Tovar,678662,tovarez01,Austin Wynns,642851,wynnsau01,Brenton Doyle,686668,doylebr02,Brent Suter,608718,suterbr01,Bailey Ober,641927,oberba01,Chase Anderson,502624,anderch01,Ty Blach,621389,blachty01,Tommy Doyle,656382,doyleto01,Chris Flexen,623167,flexech01,Karl Kauffmann,666154,kauffka01,Victor Vodnik,680767,vodnivi01,Connor Seabold,657756,seaboco01,Nick Mears,683232,mearsni01,Jake Bird,656234,birdja01,Justin Lawrence,664875,lawreju01,Tyler Kinley,641755,kinlety01,Matt Koch,571863,kochma01,Gavin Hollowell,668970,holloga01,Jhoan Duran,661395,duranjh01,Sonny Gray,543243,grayso01,Griffin Jax,643377,jaxgr01,Pablo López,641154,lopezpa01,Kenta Maeda,628317,maedake01,Chris Paddack,663978,paddach01,Emilio Pagán,641941,paganem01,Joe Ryan,657746,ryanjo04,Caleb Thielbar,573204,thielca01,Louie Varland,686973,varlalo01,Brock Stewart,592779,stewabr01,Jorge Alcala,660896,alcaljo01,Kody Funderburk,681892,fundeko01,Jordan Luplow,656669,luplojo01,Connor Seabold,657756,seaboco01,Nick Mears,683232,mearsni01,Jake Bird,656234,birdja01,Justin Lawrence,664875,lawreju01,Tyler Kinley,641755,kinlety01,Matt Koch,571863,kochma01,Gavin Hollowell,668970,holloga01,Brock Stewart,592779,stewabr01,Jorge Alcala,660896,alcaljo01,Kody Funderburk,681892,fundeko01,Jordan Luplow,656669,luplojo01,13.0
