gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Away_P_9_bbrefID
718952,2023-03-26,8,1,9,Rodolfo Castro,666801,castrro01,Ji Man Choi,596847,choiji01,Connor Joe,656582,joeco01,Miguel Andujar,609280,andujmi01,Mark Mathias,664029,mathima01,Chris Owings,572008,owingch01,Austin Hedges,595978,hedgeau01,Drew Maggi,543482,maggidr01,Mason Martin,676733,unknown,Ronald Acuña Jr.,660670,acunaro01,Matt Olson,621566,olsonma02,Austin Riley,663586,rileyau01,Marcell Ozuna,542303,ozunama01,Michael Harris II,671739,harrimi04,Ozzie Albies,645277,albieoz01,Travis d'Arnaud,518595,darnatr01,Eddie Rosario,592696,rosared01,Ehire Adrianza,501303,adriaeh01,Spencer Strider,675911,stridsp01,Wil Crowe,640444,crowewi01,A.J. Minter,621345,minteaj01,AJ Smith-Shawver,700363,smithaj01,Kyle Wilcox,664048,unknown,Colin Holderman,670059,holdeco01,Duane Underwood Jr.,621249,underdu01,Omar Cruz,678316,unknown,Travis MacGregor,669740,unknown,Noe Toribio,672848,unknown,Eddy Yean,678868,unknown,Logan Hofmann,671987,unknown,Oliver Garcia,666803,unknown
