game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
662785,2022-09-01,0,7,7,116,Detroit Tigers,136,Seattle Mariners,26999,27011,Julio Rodríguez,677594,rodriju01,Ty France,664034,francty01,Mitch Haniger,571745,hanigmi01,Eugenio Suárez,553993,suareeu01,Abraham Toro,647351,toroab01,J.P. Crawford,641487,crawfjp01,Sam Haggerty,664059,haggesa01,Curt Casali,592200,casalcu01,Taylor Trammell,666211,trammta01,Riley Greene,682985,greenri03,Victor Reyes,622682,reyesvi01,Javier Báez,595879,baezja01,Harold Castro,605612,castrha01,Eric Haase,606992,haaseer01,Willi Castro,650489,castrwi01,Jeimer Candelario,600869,candeje01,Tucker Barnhart,571466,barnhtu01,Akil Baddoo,668731,baddoak01,Eduardo Rodriguez,593958,rodried05,Logan Gilbert,669302,gilbelo01,Tyler Alexander,641302,alexaty01,Jason Foley,671345,foleyja01,Drew Hutchison,571800,hutchdr01,Joe Jiménez,641729,jimenjo02,Alex Lange,656638,langeal01,Matt Manning,666159,mannima02,Daniel Norris,596057,norrida01,Michael Pineda,501381,pinedmi01,Gregory Soto,642397,sotogr01,Will Vest,676684,vestwi01,Garrett Hill,682051,hillga02,Andrew Chafin,605177,chafian01,José Cisnero,542585,cisnejo01,Diego Castillo,650895,castidi01,Luis Castillo,622491,castilu02,Matt Festa,670036,festama01,Chris Flexen,623167,flexech01,Marco Gonzales,594835,gonzama02,George Kirby,669923,kirbyge01,Robbie Ray,592662,rayro02,Paul Sewald,623149,sewalpa01,Erik Swanson,657024,swanser01,Matt Brash,666374,brashma01,Matthew Boyd,571510,boydma01,Penn Murfee,682171,murfepe01,Garrett Hill,682051,hillga02,Andrew Chafin,605177,chafian01,José Cisnero,542585,cisnejo01,Matt Brash,666374,brashma01,Matthew Boyd,571510,boydma01,Penn Murfee,682171,murfepe01,7.5
