game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID
746772,2024-07-10,3,1,4,145,Chicago White Sox,142,Minnesota Twins,27018,27005,Willi Castro,650489,castrwi01,Carlos Correa,621043,correca01,Trevor Larnach,663616,larnatr01,Jose Miranda,669304,miranjo01,Carlos Santana,467793,santaca01,Brooks Lee,686797,leebr02,Matt Wallner,670242,wallnma01,Manuel Margot,622534,margoma01,Christian Vázquez,543877,vazquch01,Tommy Pham,502054,phamth01,Andrew Vaughn,683734,vaughan01,Luis Robert Jr.,673357,roberlu01,Gavin Sheets,657757,sheetga01,Eloy Jiménez,650391,jimenel02,Lenyn Sosa,672820,sosale01,Paul DeJong,657557,dejonpa01,Nicky Lopez,670032,lopezni01,Korey Lee,686676,leeko01,Erick Fedde,607200,feddeer01,Bailey Ober,641927,oberba01,Tanner Banks,621383,banksta01,Jonathan Cannon,686563,cannojo02,Garrett Crochet,676979,crochga01,Chris Flexen,623167,flexech01,Chad Kuhl,641771,kuhlch01,Jared Shuster,694363,shustja01,Michael Soroka,647336,sorokmi01,Drew Thorpe,689672,thorpdr01,Justin Anderson,605121,anderju01,Jordan Leasure,673929,leasujo01,John Brebbia,605154,brebbjo01,Michael Kopech,656629,kopecmi01,Jorge Alcala,660896,alcaljo01,Jhoan Duran,661395,duranjh01,David Festa,701581,festada01,Kody Funderburk,681892,fundeko01,Griffin Jax,643377,jaxgr01,Pablo López,641154,lopezpa01,Steven Okert,595345,okertst01,Chris Paddack,663978,paddach01,Joe Ryan,657746,ryanjo04,Josh Staumont,622251,staumjo01,Caleb Thielbar,573204,thielca01,Simeon Woods Richardson,680573,woodssi01,Cole Sands,663485,sandsco01,Justin Anderson,605121,anderju01,Jordan Leasure,673929,leasujo01,John Brebbia,605154,brebbjo01,Michael Kopech,656629,kopecmi01,Cole Sands,663485,sandsco01
