game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID
2023-08-02,717152,1,11,12,Zach Remillard,621545,remilza01,Seby Zavala,664874,zavalse01,Andrew Benintendi,643217,beninan01,Yoán Moncada,660162,moncayo01,Eloy Jiménez,650391,jimenel02,Andrew Vaughn,683734,vaughan01,Elvis Andrus,462101,andruel01,Gavin Sheets,657757,sheetga01,Oscar Colás,693049,colasos01,Leody Taveras,665750,taverle01,Austin Hedges,595978,hedgeau01,Marcus Semien,543760,semiema01,Josh Jung,673962,jungjo01,Ezequiel Duran,677649,duranez01,Sam Huff,669087,huffsa01,Mitch Garver,641598,garvemi01,Josh Smith,669701,smithjo11,Robbie Grossman,543257,grossro01,Cease,656302,ceasedy01,Banks,621383,banksta01,Navarro,679346,navared01,Peralta,671111,peralsa01,Dunning,641540,dunnida01,"Stratton, C",608717,stratch01
