game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
633578,2021-06-23,2,3,5,109,Arizona Diamondbacks,158,Milwaukee Brewers,27007,27012,Kolten Wong,543939,wongko01,Luis Urías,649966,uriaslu01,Tyrone Taylor,621438,tayloty01,Avisaíl García,541645,garciav01,Willy Adames,642715,adamewi01,Keston Hiura,669374,hiurake01,Manny Piña,444489,pinama01,Jace Peterson,607054,peterja01,Brandon Woodruff,605540,woodrbr01,Josh Rojas,668942,rojasjo01,Pavin Smith,656976,smithpa04,Josh VanMeter,642165,vanmejo01,David Peralta,444482,peralda01,Asdrúbal Cabrera,452678,cabreas01,Christian Walker,572233,walkech02,Josh Reddick,502210,reddijo01,Stephen Vogt,519390,vogtst01,Caleb Smith,592761,smithca03,Caleb Smith,592761,smithca03,Brandon Woodruff,605540,woodrbr01,Humberto Castellanos,528748,castehu01,Jake Faria,607188,fariaja01,Zac Gallen,668678,galleza01,Merrill Kelly,518876,kellyme01,Corbin Martin,656686,martico02,Riley Smith,642092,smithri01,Alex Young,622065,youngal01,Noé Ramirez,598287,ramirno01,Joe Mantiply,573009,mantijo01,Ryan Buchter,488748,buchtry01,Joakim Soria,465657,soriajo01,Brad Boxberger,502202,boxbebr01,Corbin Burnes,669203,burneco01,Jake Cousins,664776,cousija01,Adrian Houser,605288,housead01,Eric Lauer,641778,lauerer01,Freddy Peralta,642547,peralfr01,Trevor Richards,670950,richatr01,Miguel Sánchez,667376,sanchmi01,Hunter Strickland,519326,strichu01,Brent Suter,608718,suterbr01,Ryan Weber,543901,weberry01,Devin Williams,642207,willide03,Josh Hader,623352,haderjo01,Noé Ramirez,598287,ramirno01,Joe Mantiply,573009,mantijo01,Ryan Buchter,488748,buchtry01,Joakim Soria,465657,soriajo01,Devin Williams,642207,willide03,Josh Hader,623352,haderjo01,7.5
