game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
662992,2022-05-30,7,1,8,115,Colorado Rockies,146,Miami Marlins,27004,27022,Jazz Chisholm Jr.,665862,chishja01,Garrett Cooper,643265,coopega03,Jorge Soler,624585,solerjo01,Joey Wendle,621563,wendljo01,Jesús Aguilar,542583,aguilje01,Avisaíl García,541645,garciav01,Jesús Sánchez,660821,sanchje02,Miguel Rojas,500743,rojasmi02,Jacob Stallings,607732,stallja01,Charlie Blackmon,453568,blackch02,Connor Joe,656582,joeco01,C.J. Cron,543068,croncj01,Ryan McMahon,641857,mcmahry01,Randal Grichuk,545341,grichra01,Brendan Rodgers,663898,rodgebr02,Sam Hilliard,656541,hillisa01,Garrett Hampson,641658,hampsga01,Brian Serven,661531,servebr01,Ryan Feltner,663372,feltnry01,Pablo López,641154,lopezpa01,Daniel Bard,453268,bardda01,Ty Blach,621389,blachty01,Jhoulys Chacín,468504,chacijh01,Alex Colomé,517008,colomal01,Carlos Estévez,608032,estevca01,Kyle Freeland,607536,freelky01,Austin Gomber,596295,gombeau01,Chad Kuhl,641771,kuhlch01,Germán Márquez,608566,marquge01,Chad Smith,663385,smithch12,Robert Stephenson,596112,stephro01,Tyler Kinley,641755,kinlety01,Lucas Gilbreath,656458,gilbrlu01,Sandy Alcantara,645261,alcansa01,Anthony Bass,542914,bassan01,Richard Bleier,542947,bleieri01,Dylan Floro,571670,florody01,Louis Head,545343,headlo01,Elieser Hernández,622694,hernael01,Tommy Nance,667297,nanceto01,Trevor Rogers,669432,rogertr01,Cole Sulser,642121,sulseco01,Steven Okert,595345,okertst01,Tanner Scott,656945,scottta01,Tyler Kinley,641755,kinlety01,Lucas Gilbreath,656458,gilbrlu01,Cole Sulser,642121,sulseco01,Steven Okert,595345,okertst01,Tanner Scott,656945,scottta01,10.5
