game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,over_under_runline
634330,2021-04-29,3,1,4,145,Chicago White Sox,116,Detroit Tigers,27018,26999,Robbie Grossman,543257,grossro01,Jeimer Candelario,600869,candeje01,Miguel Cabrera,408234,cabremi01,Jonathan Schoop,570731,schoojo01,Niko Goodrum,592348,goodrni01,Wilson Ramos,467092,ramoswi01,Victor Reyes,622682,reyesvi01,Grayson Greiner,606988,greingr01,JaCoby Jones,592444,jonesja07,Tim Anderson,641313,anderti01,Adam Eaton,594809,eatonad02,Yoán Moncada,660162,moncayo01,José Abreu,547989,abreujo02,Jake Lamb,571875,lambja01,Andrew Vaughn,683734,vaughan01,Zack Collins,641470,colliza01,Billy Hamilton,571740,hamilbi02,Leury García,544725,garcile02,Carlos Rodón,607074,rodonca01,Casey Mize,663554,mizeca01,Aaron Bummer,607481,bummeaa01,Dylan Cease,656302,ceasedy01,Matt Foster,641582,fostema01,Lucas Giolito,608337,giolilu01,Codi Heuer,676051,heuerco01,Dallas Keuchel,572971,keuchda01,Michael Kopech,656629,kopecmi01,Evan Marshall,605359,marshev01,Alex McRae,656725,mcraeal01,José Ruiz,614179,ruizjo01,Liam Hendriks,521230,hendrli01,Tyler Alexander,641302,alexaty01,Matthew Boyd,571510,boydma01,José Cisnero,542585,cisnejo01,Buck Farmer,571656,farmebu01,Michael Fulmer,605242,fulmemi01,Bryan Garcia,650530,garcibr01,Derek Holland,502706,hollade01,Alex Lange,656638,langeal01,Daniel Norris,596057,norrida01,Tarik Skubal,669373,skubata01,Gregory Soto,642397,sotogr01,Spencer Turnbull,605513,turnbsp01,José Ureña,570632,urenajo01,Liam Hendriks,521230,hendrli01,
