game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Away_P_10_Name,Away_P_10_ID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID
2023-02-25,719396,6,6,12,Edwin Díaz,641521,Niko Goodrum,592348,goodrni01,Elih Marrero,663503,Wilyer Abreu,677800,abreuwi02,Ryan Fitzgerald,680837,Ceddanne Rafaela,678882,rafaece01,Nick Sogard,686765,Enmanuel Valdez,665839,valdeen01,Tyler McDonough,694812,Cal Conley,695462,Braden Shewmake,669699,shewmbr01,Joe Dunand,656388,dunanjo01,Eli White,642201,whiteel04,Forrest Wall,657088,wallfo01,Tyler Tolve,681172,Ryan Casteel,592205,Justin Dean,681909,Magneuris Sierra,642423,sierrma01,"Dermody, M",571616,dermoma01,Bleier,542947,bleieri01,Ort,672391,ortka01,"Mills, W",670090,millswy01,Sherriff,595411,sherrry01,Faria,607188,fariaja01,Gudiño,660508,Sharp,643532,sharpst01,Stock,695960,Kwiatkowski,688984,Allard,663465,allarko01,Chavez,445926,chaveje01,Dodd,689266,dodddy01,Vines,670241,vinesda01,"Young, D",664849,youngda02,Vodnik,680767,vodnivi01,Tonkin,543859,tonkimi01
