game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID
2021-02-28,642138,6,4,10,Andrew Susac,572180,susacan01,Rodolfo Castro,666801,castrro01,Oneil Cruz,665833,cruzon01,Kevin Kramer,596012,krameke01,Travis Swaggerty,680552,swaggtr01,Mason Martin,676733,Cal Mitchell,668751,mitchca01,Hunter Owen,670462,owenhu01,Ji Hwan Bae,678225,baeji01,Chris Shaw,622046,shawch01,Austin Wynns,642851,wynnsau01,Ryan McKenna,663630,mckenry01,Ryan Ripken,623222,Seth Mejias-Brean,623180,mejiase01,Jahmai Jones,663330,jonesja08,Taylor Davis,543089,davista01,Stevie Wilkerson,592859,wilkest01,Mason McCoy,669200,mccoyma01,Kuhl,641771,kuhlch01,Crowe,640444,crowewi01,Howard,607572,howarsa01,Holmes,605280,holmecl01,Mears,683232,mearsni01,"Fulmer, C",608334,fulmeca01,Marvel,621086,marveja01,Spitzbarth,665661,spitzsh01,Eshelman,664045,eshelto01,Abad,472551,abadfe01,Hanhold,621098,hanhoer01,"Rogers, J",642028,rogerjo01,Mattson,676755,mattsis01,"Diplán, M",650959,diplama01,Greene,641632,greenco01,Watkins,657093,watkisp01
