game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID,Home_P_10_Name,Home_P_10_ID,Home_P_10_bbrefID,Home_P_11_Name,Home_P_11_ID,Home_P_11_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
748139,2024-03-02,8,12,20,136,Seattle Mariners,133,Oakland Athletics,27011,27016,Ryan Noda,676116,nodary01,Zack Gelof,680869,gelofza01,Seth Brown,664913,brownse01,Miguel Andujar,609280,andujmi01,Lawrence Butler,671732,butlela01,Tyler Soderstrom,691016,soderty01,Jordan Diaz,672478,diazjo03,Kyle McCann,668832,mccanky01,J.P. Crawford,641487,crawfjp01,Julio Rodríguez,677594,rodriju01,Cal Raleigh,663728,raleica01,Mitch Haniger,571745,hanigmi01,Luke Raley,670042,raleylu01,Luis Urías,649966,uriaslu01,Dominic Canzone,686527,canzodo01,Dylan Moore,664238,mooredy01,Emerson Hancock,676106,hancoem01,Mitch Spence,687765,spencmi01,Trent Thornton,663423,thorntr01,Juan Burgos,686228,unknown,Austin Voth,608723,vothau01,Luis Curvelo,681168,unknown,Tayler Saucedo,642048,sauceta01,Trevor Kelley,665001,kelletr01,Troy Taylor,700187,unknown,Tyson Miller,668338,millety01,Ty Cummings,807744,unknown,Brandyn Garcia,805299,unknown,Osvaldo Bido,674370,bidoos01,Michael Kelly,547184,kellymi03,Francisco Pérez,660906,perezfr01,Michel Otanez,671305,unknown,Jack O'Loughlin,672552,olougja01,Shohei Tomioka,693388,unknown,unknown
