game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
745732,2024-06-19,6,7,13,147,New York Yankees,110,Baltimore Orioles,27001,27008,Gunnar Henderson,683002,hendegu01,Adley Rutschman,668939,rutscad01,Ryan Mountcastle,663624,mountry01,Ryan O'Hearn,656811,ohearry01,Anthony Santander,623993,santaan02,Colton Cowser,681297,cowseco01,Cedric Mullins,656775,mullice01,Ramón Urías,602104,uriasra01,Jorge Mateo,622761,mateojo01,Anthony Volpe,683011,volpean01,Juan Soto,665742,sotoju01,Giancarlo Stanton,519317,stantmi03,Alex Verdugo,657077,verdual01,Gleyber Torres,650402,torregl01,DJ LeMahieu,518934,lemahdj01,Ben Rice,700250,unknown,Jose Trevino,624431,trevijo01,Trent Grisham,663757,grishtr01,Gerrit Cole,543037,colege01,Cade Povich,700249,povicca01,Nestor Cortes,641482,cortene01,Luis Gil,661563,gillu01,Carlos Rodón,607074,rodonca01,Marcus Stroman,573186,stromma01,Michael Tonkin,543859,tonkimi01,Luke Weaver,596133,weavelu01,Ron Marinaccio,676760,marinro01,Victor González,624647,gonzavi02,Tommy Kahnle,592454,kahnlto01,Caleb Ferguson,657571,ferguca01,Anthony Misiewicz,664948,misiean01,Clay Holmes,605280,holmecl01,Keegan Akin,669211,akinke01,Corbin Burnes,669203,burneco01,Cole Irvin,608344,irvinco01,Grayson Rodriguez,680570,rodrigr01,Albert Suárez,544150,suareal01,Nick Vespi,663989,vespini01,Jacob Webb,657097,webbja01,Cionel Pérez,672335,perezci01,Yennier Cano,666974,canoye01,Bryan Baker,641329,bakerbr01,Craig Kimbrel,518886,kimbrcr01,Dillon Tate,622253,tatedi01,Ron Marinaccio,676760,marinro01,Victor González,624647,gonzavi02,Tommy Kahnle,592454,kahnlto01,Caleb Ferguson,657571,ferguca01,Anthony Misiewicz,664948,misiean01,Clay Holmes,605280,holmecl01,Jacob Webb,657097,webbja01,Cionel Pérez,672335,perezci01,Yennier Cano,666974,canoye01,Bryan Baker,641329,bakerbr01,Craig Kimbrel,518886,kimbrcr01,Dillon Tate,622253,tatedi01,7.5
