game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
748259,2024-02-24,5,10,15,121,New York Mets,138,St. Louis Cardinals,27014,27019,Brendan Donovan,680977,donovbr01,Lars Nootbaar,663457,nootbla01,Jordan Walker,691023,walkejo02,Iván Herrera,671056,herreiv01,Luken Baker,663609,bakerlu01,Alfonso Rivas III,663845,rivasal01,Buddy Kennedy,671083,kennebu01,Victor Scott II,687363,scottvi01,DJ Stewart,621466,stewadj01,Francisco Lindor,596019,lindofr01,Pete Alonso,624413,alonspe01,Brett Baty,683146,batybr01,Mark Vientos,668901,vientma01,Jose Iglesias,578428,iglesjo01,Trayce Thompson,572204,thomptr01,Tomás Nido,621512,nidoto01,Tylor Megill,656731,megilty01,Zack Thompson,668868,thompza02,Hunter Parsons,663500,unknown,Josh Walker,677020,walkejo03,Yacksel Ríos,605441,riosya01,Grant Hartwig,701643,hartwgr01,Reed Garrett,657585,garrere01,Nate Lavender,681320,unknown,David Griffin,701803,unknown,Adam Kloffenstein,680572,unknown,Riley O'Brien,676617,obrieri01,Andre Pallante,669467,pallaan01,Nick Robertson,687798,roberni01,Andre Granillo,701552,unknown,Victor Santos,673257,unknown,unknown
