game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Away_bullpen_15_Name,Away_bullpen_15_ID,Away_bullpen_15_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
661438,2022-09-03,13,0,13,145,Chicago White Sox,142,Minnesota Twins,27018,27005,Luis Arraez,650333,arraelu01,Carlos Correa,621043,correca01,Max Kepler,596146,keplema01,Jose Miranda,669304,miranjo01,Nick Gordon,624503,gordoni01,Gio Urshela,570482,urshegi01,Jake Cave,595909,caveja01,Gary Sánchez,596142,sanchga02,Gilberto Celestino,665482,celesgi01,Elvis Andrus,462101,andruel01,Andrew Vaughn,683734,vaughan01,José Abreu,547989,abreujo02,Eloy Jiménez,650391,jimenel02,Gavin Sheets,657757,sheetga01,AJ Pollock,572041,polloaj01,Josh Harrison,543281,harrijo05,Seby Zavala,664874,zavalse01,Romy Gonzalez,663853,gonzaro01,Dylan Cease,656302,ceasedy01,Tyler Mahle,641816,mahlety01,Johnny Cueto,456501,cuetojo01,Jake Diekman,518617,diekmja01,Matt Foster,641582,fostema01,Lucas Giolito,608337,giolilu01,Kendall Graveman,608665,graveke01,Liam Hendriks,521230,hendrli01,Joe Kelly,523260,kellyjo05,Jimmy Lambert,669424,lambeji01,Reynaldo López,625643,lopezre01,Lance Lynn,458681,lynnla01,Davis Martin,663436,martida03,José Ruiz,614179,ruizjo01,Vince Velasquez,592826,velasvi01,Chris Archer,502042,archech01,Dylan Bundy,605164,bundydy01,Austin Davis,656354,davisau01,Jhoan Duran,661395,duranjh01,Michael Fulmer,605242,fulmemi01,Sonny Gray,543243,grayso01,Griffin Jax,643377,jaxgr01,Jorge López,605347,lopezjo02,Trevor Megill,656730,megiltr01,Emilio Pagán,641941,paganem01,Joe Ryan,657746,ryanjo04,Caleb Thielbar,573204,thielca01,Aaron Sanchez,592717,sanchaa01,Nick Gordon,624503,gordoni01,Jermaine Palacios,650339,palacje01,Aaron Sanchez,592717,sanchaa01,Nick Gordon,624503,gordoni01,Jermaine Palacios,650339,palacje01,7.5
