game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
717475,2023-07-06,1,14,15,147,New York Yankees,110,Baltimore Orioles,27001,27008,Gunnar Henderson,683002,hendegu01,Adley Rutschman,668939,rutscad01,Anthony Santander,623993,santaan02,Ryan O'Hearn,656811,ohearry01,Cedric Mullins,656775,mullice01,Colton Cowser,681297,cowseco01,Jordan Westburg,676059,westbjo01,Adam Frazier,624428,fraziad01,Ramón Urías,602104,uriasra01,Anthony Volpe,683011,volpean01,Gleyber Torres,650402,torregl01,Anthony Rizzo,519203,rizzoan01,Harrison Bader,664056,baderha01,Josh Donaldson,518626,donaljo02,Billy McKinney,641856,mckinbi01,DJ LeMahieu,518934,lemahdj01,Isiah Kiner-Falefa,643396,kineris01,Jose Trevino,624431,trevijo01,Luis Severino,622663,severlu01,Kyle Bradish,680694,bradiky01,Gerrit Cole,543037,colege01,Domingo Germán,593334,germado01,Ian Hamilton,641656,hamilia01,Clay Holmes,605280,holmecl01,Tommy Kahnle,592454,kahnlto01,Michael King,650633,kingmi01,Nick Ramirez,598286,ramirni01,Clarke Schmidt,657376,schmicl01,Albert Abreu,656061,abreual01,Deivi García,665620,garcide01,Ron Marinaccio,676760,marinro01,Wandy Peralta,593974,peralwa01,Isiah Kiner-Falefa,643396,kineris01,Bryan Baker,641329,bakerbr01,Mike Baumann,657508,baumami01,Félix Bautista,642585,bautife01,Yennier Cano,666974,canoye01,Danny Coulombe,543056,couloda01,Kyle Gibson,502043,gibsoky01,Cole Irvin,608344,irvinco01,Dean Kremer,665152,kremede01,Tyler Wells,669330,wellsty01,Bruce Zimmermann,669145,zimmebr02,Nick Vespi,663989,vespini01,Eduard Bazardo,660825,bazared01,Albert Abreu,656061,abreual01,Deivi García,665620,garcide01,Ron Marinaccio,676760,marinro01,Wandy Peralta,593974,peralwa01,Isiah Kiner-Falefa,643396,kineris01,Nick Vespi,663989,vespini01,Eduard Bazardo,660825,bazared01,8.5
