game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,over_under_runline
746045,2024-07-03,1,2,3,146,Miami Marlins,111,Boston Red Sox,27022,27021,Jarren Duran,680776,duranja01,Rob Refsnyder,608701,refsnro01,Tyler O'Neill,641933,oneilty01,Rafael Devers,646240,deverra01,Connor Wong,657136,wongco01,Romy Gonzalez,663853,gonzaro01,Masataka Yoshida,807799,yoshima02,Dominic Smith,642086,smithdo02,Ceddanne Rafaela,678882,rafaece01,Jazz Chisholm Jr.,665862,chishja01,Bryan De La Cruz,650559,delacbr01,Josh Bell,605137,belljo02,Jesús Sánchez,660821,sanchje02,Jake Burger,669394,burgeja01,Xavier Edwards,669364,edwarxa01,Vidal Bruján,660644,brujavi01,Emmanuel Rivera,656896,riverem01,Nick Fortes,663743,forteni01,Trevor Rogers,669432,rogertr01,Brayan Bello,678394,bellobr01,Anthony Bender,669622,bendean01,JT Chargois,608638,chargjt01,Yonny Chirinos,630023,chiriyo01,Declan Cronin,686539,cronide01,Calvin Faucher,676534,fauchca01,Anthony Maldonado,687424,maldoan01,Roddery Muñoz,682610,munozro01,Andrew Nardi,677053,nardian01,A.J. Puk,640462,pukaj01,Tanner Scott,656945,scottta01,Kyle Tyler,667725,tylerky01,Huascar Brazoban,623211,brazohu01,Chase Anderson,502624,anderch01,Brennan Bernardino,657514,bernabr01,Kutter Crawford,676710,crawfku01,Bailey Horn,690544,,Tanner Houck,656557,houckta01,Kenley Jansen,445276,janseke01,Zack Kelly,677161,kellyza01,Chris Martin,455119,martich02,Nick Pivetta,601713,pivetni01,Justin Slaten,686580,slateju01,Greg Weissert,669711,weissgr01,Josh Winckowski,670174,winckjo01,Huascar Brazoban,623211,brazohu01,
