gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_Batter1_AVG_20,Away_Batter1_OBP_20,Away_Batter1_SLG_20,Away_Batter1_OPS_20,Away_Batter1_SB_20,Away_Batter1_CS_20,Away_Batter1_XB_20,Away_Batter1_TB_20,Away_Batter1_SO_20,Away_Batter1_AVG_5,Away_Batter1_OBP_5,Away_Batter1_SLG_5,Away_Batter1_OPS_5,Away_Batter1_SB_5,Away_Batter1_CS_5,Away_Batter1_XB_5,Away_Batter1_TB_5,Away_Batter1_SO_5,Home_Batter1_AVG_20,Home_Batter1_OBP_20,Home_Batter1_SLG_20,Home_Batter1_OPS_20,Home_Batter1_SB_20,Home_Batter1_CS_20,Home_Batter1_XB_20,Home_Batter1_TB_20,Home_Batter1_SO_20,Home_Batter1_AVG_5,Home_Batter1_OBP_5,Home_Batter1_SLG_5,Home_Batter1_OPS_5,Home_Batter1_SB_5,Home_Batter1_CS_5,Home_Batter1_XB_5,Home_Batter1_TB_5,Home_Batter1_SO_5,Away_Batter2_AVG_20,Away_Batter2_OBP_20,Away_Batter2_SLG_20,Away_Batter2_OPS_20,Away_Batter2_SB_20,Away_Batter2_CS_20,Away_Batter2_XB_20,Away_Batter2_TB_20,Away_Batter2_SO_20,Away_Batter2_AVG_5,Away_Batter2_OBP_5,Away_Batter2_SLG_5,Away_Batter2_OPS_5,Away_Batter2_SB_5,Away_Batter2_CS_5,Away_Batter2_XB_5,Away_Batter2_TB_5,Away_Batter2_SO_5,Home_Batter2_AVG_20,Home_Batter2_OBP_20,Home_Batter2_SLG_20,Home_Batter2_OPS_20,Home_Batter2_SB_20,Home_Batter2_CS_20,Home_Batter2_XB_20,Home_Batter2_TB_20,Home_Batter2_SO_20,Home_Batter2_AVG_5,Home_Batter2_OBP_5,Home_Batter2_SLG_5,Home_Batter2_OPS_5,Home_Batter2_SB_5,Home_Batter2_CS_5,Home_Batter2_XB_5,Home_Batter2_TB_5,Home_Batter2_SO_5,Away_Batter3_AVG_20,Away_Batter3_OBP_20,Away_Batter3_SLG_20,Away_Batter3_OPS_20,Away_Batter3_SB_20,Away_Batter3_CS_20,Away_Batter3_XB_20,Away_Batter3_TB_20,Away_Batter3_SO_20,Away_Batter3_AVG_5,Away_Batter3_OBP_5,Away_Batter3_SLG_5,Away_Batter3_OPS_5,Away_Batter3_SB_5,Away_Batter3_CS_5,Away_Batter3_XB_5,Away_Batter3_TB_5,Away_Batter3_SO_5,Home_Batter3_AVG_20,Home_Batter3_OBP_20,Home_Batter3_SLG_20,Home_Batter3_OPS_20,Home_Batter3_SB_20,Home_Batter3_CS_20,Home_Batter3_XB_20,Home_Batter3_TB_20,Home_Batter3_SO_20,Home_Batter3_AVG_5,Home_Batter3_OBP_5,Home_Batter3_SLG_5,Home_Batter3_OPS_5,Home_Batter3_SB_5,Home_Batter3_CS_5,Home_Batter3_XB_5,Home_Batter3_TB_5,Home_Batter3_SO_5,Away_Batter4_AVG_20,Away_Batter4_OBP_20,Away_Batter4_SLG_20,Away_Batter4_OPS_20,Away_Batter4_SB_20,Away_Batter4_CS_20,Away_Batter4_XB_20,Away_Batter4_TB_20,Away_Batter4_SO_20,Away_Batter4_AVG_5,Away_Batter4_OBP_5,Away_Batter4_SLG_5,Away_Batter4_OPS_5,Away_Batter4_SB_5,Away_Batter4_CS_5,Away_Batter4_XB_5,Away_Batter4_TB_5,Away_Batter4_SO_5,Home_Batter4_AVG_20,Home_Batter4_OBP_20,Home_Batter4_SLG_20,Home_Batter4_OPS_20,Home_Batter4_SB_20,Home_Batter4_CS_20,Home_Batter4_XB_20,Home_Batter4_TB_20,Home_Batter4_SO_20,Home_Batter4_AVG_5,Home_Batter4_OBP_5,Home_Batter4_SLG_5,Home_Batter4_OPS_5,Home_Batter4_SB_5,Home_Batter4_CS_5,Home_Batter4_XB_5,Home_Batter4_TB_5,Home_Batter4_SO_5,Away_Batter5_AVG_20,Away_Batter5_OBP_20,Away_Batter5_SLG_20,Away_Batter5_OPS_20,Away_Batter5_SB_20,Away_Batter5_CS_20,Away_Batter5_XB_20,Away_Batter5_TB_20,Away_Batter5_SO_20,Away_Batter5_AVG_5,Away_Batter5_OBP_5,Away_Batter5_SLG_5,Away_Batter5_OPS_5,Away_Batter5_SB_5,Away_Batter5_CS_5,Away_Batter5_XB_5,Away_Batter5_TB_5,Away_Batter5_SO_5,Home_Batter5_AVG_20,Home_Batter5_OBP_20,Home_Batter5_SLG_20,Home_Batter5_OPS_20,Home_Batter5_SB_20,Home_Batter5_CS_20,Home_Batter5_XB_20,Home_Batter5_TB_20,Home_Batter5_SO_20,Home_Batter5_AVG_5,Home_Batter5_OBP_5,Home_Batter5_SLG_5,Home_Batter5_OPS_5,Home_Batter5_SB_5,Home_Batter5_CS_5,Home_Batter5_XB_5,Home_Batter5_TB_5,Home_Batter5_SO_5,Away_Batter6_AVG_20,Away_Batter6_OBP_20,Away_Batter6_SLG_20,Away_Batter6_OPS_20,Away_Batter6_SB_20,Away_Batter6_CS_20,Away_Batter6_XB_20,Away_Batter6_TB_20,Away_Batter6_SO_20,Away_Batter6_AVG_5,Away_Batter6_OBP_5,Away_Batter6_SLG_5,Away_Batter6_OPS_5,Away_Batter6_SB_5,Away_Batter6_CS_5,Away_Batter6_XB_5,Away_Batter6_TB_5,Away_Batter6_SO_5,Home_Batter6_AVG_20,Home_Batter6_OBP_20,Home_Batter6_SLG_20,Home_Batter6_OPS_20,Home_Batter6_SB_20,Home_Batter6_CS_20,Home_Batter6_XB_20,Home_Batter6_TB_20,Home_Batter6_SO_20,Home_Batter6_AVG_5,Home_Batter6_OBP_5,Home_Batter6_SLG_5,Home_Batter6_OPS_5,Home_Batter6_SB_5,Home_Batter6_CS_5,Home_Batter6_XB_5,Home_Batter6_TB_5,Home_Batter6_SO_5,Away_Batter7_AVG_20,Away_Batter7_OBP_20,Away_Batter7_SLG_20,Away_Batter7_OPS_20,Away_Batter7_SB_20,Away_Batter7_CS_20,Away_Batter7_XB_20,Away_Batter7_TB_20,Away_Batter7_SO_20,Away_Batter7_AVG_5,Away_Batter7_OBP_5,Away_Batter7_SLG_5,Away_Batter7_OPS_5,Away_Batter7_SB_5,Away_Batter7_CS_5,Away_Batter7_XB_5,Away_Batter7_TB_5,Away_Batter7_SO_5,Home_Batter7_AVG_20,Home_Batter7_OBP_20,Home_Batter7_SLG_20,Home_Batter7_OPS_20,Home_Batter7_SB_20,Home_Batter7_CS_20,Home_Batter7_XB_20,Home_Batter7_TB_20,Home_Batter7_SO_20,Home_Batter7_AVG_5,Home_Batter7_OBP_5,Home_Batter7_SLG_5,Home_Batter7_OPS_5,Home_Batter7_SB_5,Home_Batter7_CS_5,Home_Batter7_XB_5,Home_Batter7_TB_5,Home_Batter7_SO_5,Away_Batter8_AVG_20,Away_Batter8_OBP_20,Away_Batter8_SLG_20,Away_Batter8_OPS_20,Away_Batter8_SB_20,Away_Batter8_CS_20,Away_Batter8_XB_20,Away_Batter8_TB_20,Away_Batter8_SO_20,Away_Batter8_AVG_5,Away_Batter8_OBP_5,Away_Batter8_SLG_5,Away_Batter8_OPS_5,Away_Batter8_SB_5,Away_Batter8_CS_5,Away_Batter8_XB_5,Away_Batter8_TB_5,Away_Batter8_SO_5,Home_Batter8_AVG_20,Home_Batter8_OBP_20,Home_Batter8_SLG_20,Home_Batter8_OPS_20,Home_Batter8_SB_20,Home_Batter8_CS_20,Home_Batter8_XB_20,Home_Batter8_TB_20,Home_Batter8_SO_20,Home_Batter8_AVG_5,Home_Batter8_OBP_5,Home_Batter8_SLG_5,Home_Batter8_OPS_5,Home_Batter8_SB_5,Home_Batter8_CS_5,Home_Batter8_XB_5,Home_Batter8_TB_5,Home_Batter8_SO_5,Away_Batter9_AVG_20,Away_Batter9_OBP_20,Away_Batter9_SLG_20,Away_Batter9_OPS_20,Away_Batter9_SB_20,Away_Batter9_CS_20,Away_Batter9_XB_20,Away_Batter9_TB_20,Away_Batter9_SO_20,Away_Batter9_AVG_5,Away_Batter9_OBP_5,Away_Batter9_SLG_5,Away_Batter9_OPS_5,Away_Batter9_SB_5,Away_Batter9_CS_5,Away_Batter9_XB_5,Away_Batter9_TB_5,Away_Batter9_SO_5,Home_Batter9_AVG_20,Home_Batter9_OBP_20,Home_Batter9_SLG_20,Home_Batter9_OPS_20,Home_Batter9_SB_20,Home_Batter9_CS_20,Home_Batter9_XB_20,Home_Batter9_TB_20,Home_Batter9_SO_20,Home_Batter9_AVG_5,Home_Batter9_OBP_5,Home_Batter9_SLG_5,Home_Batter9_OPS_5,Home_Batter9_SB_5,Home_Batter9_CS_5,Home_Batter9_XB_5,Home_Batter9_TB_5,Home_Batter9_SO_5,Away_SP_IP_real_20,Away_SP_ERA,Away_SP_H_20,Away_SP_BF_20,Away_SP_HR_20,Away_SP_R_20,Away_SP_ER_20,Away_SP_BB_20,Away_SP_SO_20,Away_SP_XB_against_20,Away_SP_TB_against_20,Away_SP_ERA_20,Away_SP_WHIP_20,Away_SP_IP_real_5,Away_SP_H_5,Away_SP_BF_5,Away_SP_HR_5,Away_SP_R_5,Away_SP_ER_5,Away_SP_BB_5,Away_SP_SO_5,Away_SP_XB_against_5,Away_SP_TB_against_5,Away_SP_ERA_5,Away_SP_WHIP_5,Away_P_2_IP_real_20,Away_P_2_ERA,Away_P_2_H_20,Away_P_2_BF_20,Away_P_2_HR_20,Away_P_2_R_20,Away_P_2_ER_20,Away_P_2_BB_20,Away_P_2_SO_20,Away_P_2_XB_against_20,Away_P_2_TB_against_20,Away_P_2_ERA_20,Away_P_2_WHIP_20,Away_P_2_IP_real_5,Away_P_2_H_5,Away_P_2_BF_5,Away_P_2_HR_5,Away_P_2_R_5,Away_P_2_ER_5,Away_P_2_BB_5,Away_P_2_SO_5,Away_P_2_XB_against_5,Away_P_2_TB_against_5,Away_P_2_ERA_5,Away_P_2_WHIP_5,Away_P_4_IP_real_20,Away_P_4_ERA,Away_P_4_H_20,Away_P_4_BF_20,Away_P_4_HR_20,Away_P_4_R_20,Away_P_4_ER_20,Away_P_4_BB_20,Away_P_4_SO_20,Away_P_4_XB_against_20,Away_P_4_TB_against_20,Away_P_4_ERA_20,Away_P_4_WHIP_20,Away_P_4_IP_real_5,Away_P_4_H_5,Away_P_4_BF_5,Away_P_4_HR_5,Away_P_4_R_5,Away_P_4_ER_5,Away_P_4_BB_5,Away_P_4_SO_5,Away_P_4_XB_against_5,Away_P_4_TB_against_5,Away_P_4_ERA_5,Away_P_4_WHIP_5,Home_SP_IP_real_20,Home_SP_ERA,Home_SP_H_20,Home_SP_BF_20,Home_SP_HR_20,Home_SP_R_20,Home_SP_ER_20,Home_SP_BB_20,Home_SP_SO_20,Home_SP_XB_against_20,Home_SP_TB_against_20,Home_SP_ERA_20,Home_SP_WHIP_20,Home_SP_IP_real_5,Home_SP_H_5,Home_SP_BF_5,Home_SP_HR_5,Home_SP_R_5,Home_SP_ER_5,Home_SP_BB_5,Home_SP_SO_5,Home_SP_XB_against_5,Home_SP_TB_against_5,Home_SP_ERA_5,Home_SP_WHIP_5,Home_P_2_IP_real_20,Home_P_2_ERA,Home_P_2_H_20,Home_P_2_BF_20,Home_P_2_HR_20,Home_P_2_R_20,Home_P_2_ER_20,Home_P_2_BB_20,Home_P_2_SO_20,Home_P_2_XB_against_20,Home_P_2_TB_against_20,Home_P_2_ERA_20,Home_P_2_WHIP_20,Home_P_2_IP_real_5,Home_P_2_H_5,Home_P_2_BF_5,Home_P_2_HR_5,Home_P_2_R_5,Home_P_2_ER_5,Home_P_2_BB_5,Home_P_2_SO_5,Home_P_2_XB_against_5,Home_P_2_TB_against_5,Home_P_2_ERA_5,Home_P_2_WHIP_5,Home_P_3_IP_real_20,Home_P_3_ERA,Home_P_3_H_20,Home_P_3_BF_20,Home_P_3_HR_20,Home_P_3_R_20,Home_P_3_ER_20,Home_P_3_BB_20,Home_P_3_SO_20,Home_P_3_XB_against_20,Home_P_3_TB_against_20,Home_P_3_ERA_20,Home_P_3_WHIP_20,Home_P_3_IP_real_5,Home_P_3_H_5,Home_P_3_BF_5,Home_P_3_HR_5,Home_P_3_R_5,Home_P_3_ER_5,Home_P_3_BB_5,Home_P_3_SO_5,Home_P_3_XB_against_5,Home_P_3_TB_against_5,Home_P_3_ERA_5,Home_P_3_WHIP_5,Home_P_4_IP_real_20,Home_P_4_ERA,Home_P_4_H_20,Home_P_4_BF_20,Home_P_4_HR_20,Home_P_4_R_20,Home_P_4_ER_20,Home_P_4_BB_20,Home_P_4_SO_20,Home_P_4_XB_against_20,Home_P_4_TB_against_20,Home_P_4_ERA_20,Home_P_4_WHIP_20,Home_P_4_IP_real_5,Home_P_4_H_5,Home_P_4_BF_5,Home_P_4_HR_5,Home_P_4_R_5,Home_P_4_ER_5,Home_P_4_BB_5,Home_P_4_SO_5,Home_P_4_XB_against_5,Home_P_4_TB_against_5,Home_P_4_ERA_5,Home_P_4_WHIP_5,Home_P_5_IP_real_20,Home_P_5_ERA,Home_P_5_H_20,Home_P_5_BF_20,Home_P_5_HR_20,Home_P_5_R_20,Home_P_5_ER_20,Home_P_5_BB_20,Home_P_5_SO_20,Home_P_5_XB_against_20,Home_P_5_TB_against_20,Home_P_5_ERA_20,Home_P_5_WHIP_20,Home_P_5_IP_real_5,Home_P_5_H_5,Home_P_5_BF_5,Home_P_5_HR_5,Home_P_5_R_5,Home_P_5_ER_5,Home_P_5_BB_5,Home_P_5_SO_5,Home_P_5_XB_against_5,Home_P_5_TB_against_5,Home_P_5_ERA_5,Home_P_5_WHIP_5,Home_P_6_IP_real_20,Home_P_6_ERA,Home_P_6_H_20,Home_P_6_BF_20,Home_P_6_HR_20,Home_P_6_R_20,Home_P_6_ER_20,Home_P_6_BB_20,Home_P_6_SO_20,Home_P_6_XB_against_20,Home_P_6_TB_against_20,Home_P_6_ERA_20,Home_P_6_WHIP_20,Home_P_6_IP_real_5,Home_P_6_H_5,Home_P_6_BF_5,Home_P_6_HR_5,Home_P_6_R_5,Home_P_6_ER_5,Home_P_6_BB_5,Home_P_6_SO_5,Home_P_6_XB_against_5,Home_P_6_TB_against_5,Home_P_6_ERA_5,Home_P_6_WHIP_5,Home_P_7_IP_real_20,Home_P_7_ERA,Home_P_7_H_20,Home_P_7_BF_20,Home_P_7_HR_20,Home_P_7_R_20,Home_P_7_ER_20,Home_P_7_BB_20,Home_P_7_SO_20,Home_P_7_XB_against_20,Home_P_7_TB_against_20,Home_P_7_ERA_20,Home_P_7_WHIP_20,Home_P_7_IP_real_5,Home_P_7_H_5,Home_P_7_BF_5,Home_P_7_HR_5,Home_P_7_R_5,Home_P_7_ER_5,Home_P_7_BB_5,Home_P_7_SO_5,Home_P_7_XB_against_5,Home_P_7_TB_against_5,Home_P_7_ERA_5,Home_P_7_WHIP_5,Home_P_8_IP_real_20,Home_P_8_ERA,Home_P_8_H_20,Home_P_8_BF_20,Home_P_8_HR_20,Home_P_8_R_20,Home_P_8_ER_20,Home_P_8_BB_20,Home_P_8_SO_20,Home_P_8_XB_against_20,Home_P_8_TB_against_20,Home_P_8_ERA_20,Home_P_8_WHIP_20,Home_P_8_IP_real_5,Home_P_8_H_5,Home_P_8_BF_5,Home_P_8_HR_5,Home_P_8_R_5,Home_P_8_ER_5,Home_P_8_BB_5,Home_P_8_SO_5,Home_P_8_XB_against_5,Home_P_8_TB_against_5,Home_P_8_ERA_5,Home_P_8_WHIP_5
641595,2021-03-24,7,6,13,Max Kepler,596146,keplema01,Josh Donaldson,518626,donaljo02,Nelson Cruz,443558,cruzne02,Jorge Polanco,593871,polanjo01,Byron Buxton,621439,buxtoby01,Ryan Jeffers,680777,jeffery01,Andrelton Simmons,592743,simmoan01,Willians Astudillo,553902,astudwi01,Brent Rooker,667670,rookebr01,Yoshi Tsutsugo,660294,tsutsyo01,Manuel Margot,622534,margoma01,Austin Meadows,640457,meadoau01,Brandon Lowe,664040,lowebr01,Yandy Díaz,650490,diazya01,Joey Wendle,621563,wendljo01,Mike Zunino,572287,zuninmi01,Willy Adames,642715,adamewi01,Miles Mastrobuoni,670156,mastrmi01,Chris Archer,502042,archech01,Michael Pineda,501381,pinedmi01,Joey Krehbiel,607216,krehbjo01,Diego Castillo,650895,castidi01,Nick Anderson,623433,anderni01,Pete Fairbanks,664126,fairbpe01,Andrew Kittredge,552640,kittran01,Ryan Thompson,657044,thompry02,Louis Head,545343,headlo01,Tyler Duffey,608648,duffety01,Chandler Shepherd,605469,shephch01,Brandon Waddell,663399,waddebr01,Glenn Sparkman,642098,sparkgl01,0.25,0.318,0.583,0.902,0.0,0.0,8.0,27.0,12.0,0.167,0.286,0.167,0.452,0.0,0.0,0.0,2.0,3.0,0.162,0.205,0.27,0.475,0.0,0.0,3.0,17.0,23.0,0.105,0.105,0.105,0.211,0.0,0.0,0.0,2.0,9.0,0.174,0.296,0.522,0.818,0.0,0.0,8.0,28.0,20.0,0.062,0.211,0.188,0.398,0.0,0.0,1.0,2.0,9.0,0.279,0.34,0.372,0.713,1.0,0.0,2.0,14.0,5.0,0.333,0.467,0.5,0.967,0.0,0.0,1.0,5.0,1.0,0.231,0.31,0.423,0.733,0.0,0.0,3.0,19.0,17.0,0.353,0.353,0.353,0.706,0.0,0.0,0.0,6.0,3.0,0.2,0.273,0.314,0.587,0.0,0.0,4.0,18.0,8.0,0.263,0.263,0.368,0.632,0.0,0.0,1.0,6.0,3.0,0.219,0.25,0.384,0.634,0.0,0.0,4.0,24.0,26.0,0.231,0.286,0.231,0.516,0.0,0.0,0.0,3.0,4.0,0.167,0.306,0.4,0.706,0.0,0.0,5.0,19.0,17.0,0.214,0.389,0.571,0.96,0.0,0.0,2.0,6.0,3.0,0.23,0.319,0.443,0.761,2.0,2.0,4.0,23.0,20.0,0.214,0.353,0.429,0.782,1.0,0.0,1.0,5.0,5.0,0.257,0.36,0.568,0.928,0.0,0.0,8.0,34.0,8.0,0.176,0.364,0.353,0.717,0.0,0.0,1.0,5.0,3.0,0.164,0.269,0.522,0.792,1.0,0.0,7.0,28.0,26.0,0.176,0.3,0.765,1.065,0.0,0.0,3.0,10.0,6.0,0.205,0.244,0.256,0.5,1.0,1.0,1.0,9.0,10.0,0.286,0.286,0.286,0.571,0.0,0.0,0.0,2.0,1.0,0.162,0.262,0.216,0.478,1.0,0.0,1.0,7.0,8.0,0.125,0.3,0.375,0.675,0.0,0.0,1.0,2.0,2.0,0.143,0.186,0.214,0.401,0.0,0.0,1.0,11.0,28.0,0.071,0.188,0.071,0.259,0.0,0.0,0.0,1.0,10.0,0.24,0.255,0.32,0.575,1.0,0.0,1.0,15.0,3.0,0.167,0.167,0.167,0.333,0.0,0.0,0.0,3.0,2.0,0.25,0.318,0.525,0.843,1.0,1.0,9.0,33.0,21.0,0.389,0.522,0.722,1.244,0.0,0.0,2.0,11.0,6.0,0.291,0.356,0.595,0.951,1.0,1.0,9.0,38.0,30.0,0.263,0.333,0.684,1.018,0.0,1.0,3.0,10.0,9.0,0.125,0.222,0.175,0.397,0.0,0.0,1.0,6.0,8.0,0.118,0.211,0.118,0.328,0.0,0.0,0.0,2.0,4.0,90.667,5.79,105.0,382.0,17.0,45.0,41.0,12.0,56.0,39.0,179.0,4.07,1.29,20.333,32.0,92.0,7.0,18.0,17.0,2.0,11.0,13.0,59.0,7.525,1.672,21.333,5.0,19.0,92.0,3.0,12.0,12.0,10.0,20.0,7.0,32.0,5.062,1.359,3.333,3.0,16.0,0.0,3.0,3.0,3.0,3.0,2.0,5.0,8.1,1.8,8.333,6.75,12.0,45.0,2.0,7.0,6.0,8.0,5.0,7.0,23.0,6.48,2.4,5.0,5.0,25.0,1.0,4.0,3.0,5.0,4.0,4.0,11.0,5.4,2.0,85.333,4.56,74.0,362.0,8.0,49.0,45.0,38.0,69.0,30.0,120.0,4.746,1.312,22.333,24.0,94.0,2.0,15.0,15.0,7.0,17.0,10.0,38.0,6.045,1.388,20.0,1.8,22.0,88.0,6.0,13.0,13.0,5.0,16.0,12.0,46.0,5.85,1.35,4.0,2.0,15.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,2.25,0.75,20.333,0.0,13.0,85.0,4.0,12.0,11.0,11.0,15.0,5.0,26.0,4.869,1.18,7.0,5.0,31.0,1.0,3.0,3.0,5.0,3.0,1.0,8.0,3.857,1.429,19.0,4.22,20.0,87.0,1.0,7.0,6.0,12.0,13.0,8.0,30.0,2.842,1.684,5.0,4.0,22.0,0.0,1.0,0.0,3.0,5.0,1.0,5.0,0.0,1.4,18.0,3.71,15.0,81.0,0.0,10.0,8.0,14.0,22.0,3.0,18.0,4.0,1.611,5.0,6.0,22.0,0.0,1.0,0.0,2.0,3.0,3.0,9.0,0.0,1.6,19.0,2.88,17.0,78.0,3.0,8.0,7.0,5.0,19.0,5.0,28.0,3.316,1.158,5.0,8.0,25.0,1.0,4.0,3.0,1.0,5.0,3.0,13.0,5.4,1.8,22.333,1.08,19.0,85.0,1.0,3.0,3.0,2.0,18.0,4.0,27.0,1.209,0.94,6.667,10.0,29.0,1.0,1.0,1.0,0.0,7.0,4.0,18.0,1.35,1.5,20.667,6.28,24.0,100.0,4.0,20.0,20.0,9.0,21.0,14.0,46.0,8.71,1.597,4.333,4.0,23.0,1.0,4.0,4.0,3.0,3.0,2.0,8.0,8.308,1.615
