game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID
2021-03-17,642100,4,4,8,Max Moroff,621559,morofma01,Justin Williams,642211,williju02,Kodi Whitley,676831,whitlko01,Lane Thomas,657041,thomala02,Ali Sánchez,645305,sanchal04,Edmundo Sosa,624641,sosaed01,Austin Dean,621573,deanau01,John Nogowski,596056,nogowjo01,José Rondón,602922,rondojo02,Bryan De La Cruz,650559,delacbr01,Robel García,596825,garciro02,Alex De Goti,621008,degotal01,Garrett Stubbs,596117,stubbga01,Aledmys Díaz,649557,diazal02,Jose Siri,642350,sirijo01,Taylor Jones,622100,jonesta01,C.J. Hinojosa,546994,Ronnie Dawson,669008,dawsoro01,Wainwright,425794,wainwad01,"Rondón, A",667373,rondoan01,"Hicks, J",663855,hicksjo03,Cruz,672911,cruzje01,Woodford,663765,woodfja01,Elledge,676220,elledse01,Whitley,676831,whitlko01,"Abreu, B",650556,abreubr01,Scheetz,677415,"Smith, Joe",501925,smithjo05,"Raley, B",548384,raleybr01,"Paredes, E",660600,pareden01,Cishek,518553,cishest01,"Velázquez, H",584171,velazhe01,Garza Jr.,621248,garzara01
