game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
634542,2021-04-07,8,0,8,115,Colorado Rockies,109,Arizona Diamondbacks,27004,27007,Josh Rojas,668942,rojasjo01,Ketel Marte,606466,marteke01,Christian Walker,572233,walkech02,David Peralta,444482,peralda01,Asdrúbal Cabrera,452678,cabreas01,Eduardo Escobar,500871,escobed01,Carson Kelly,608348,kellyca02,Tim Locastro,641796,locasti01,Madison Bumgarner,518516,bumgama01,Garrett Hampson,641658,hampsga01,Chris Owings,572008,owingch01,Trevor Story,596115,storytr01,C.J. Cron,543068,croncj01,Ryan McMahon,641857,mcmahry01,Joshua Fuentes,658069,fuentjo01,Elias Díaz,553869,diazel01,Yonathan Daza,602074,dazayo01,Antonio Senzatela,622608,senzaan01,Antonio Senzatela,622608,senzaan01,Madison Bumgarner,518516,bumgama01,Yency Almonte,622075,almonye01,Daniel Bard,453268,bardda01,Ben Bowden,641386,bowdebe01,Jhoulys Chacín,468504,chacijh01,Carlos Estévez,608032,estevca01,Mychal Givens,571710,givenmy01,Austin Gomber,596295,gombeau01,Chi Chi González,592346,gonzach01,Jon Gray,592351,grayjo02,Tyler Kinley,641755,kinlety01,Germán Márquez,608566,marquge01,Robert Stephenson,596112,stephro01,Jordan Sheffield,642068,sheffjo01,Taylor Clarke,664199,clarkta01,Stefan Crichton,592233,crichst01,Kevin Ginkel,656464,ginkeke01,Merrill Kelly,518876,kellyme01,Yoan López,661255,lopezyo01,Matt Peacock,676840,peacoma01,Riley Smith,642092,smithri01,Luke Weaver,596133,weavelu01,Taylor Widener,642203,widenta01,Alex Young,622065,youngal01,Caleb Smith,592761,smithca03,Anthony Swarzak,461872,swarzan01,Jordan Sheffield,642068,sheffjo01,Caleb Smith,592761,smithca03,Anthony Swarzak,461872,swarzan01,11.5
