game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
661614,2022-06-11,4,0,4,143,Philadelphia Phillies,109,Arizona Diamondbacks,26995,27007,Daulton Varsho,662139,varshda01,Pavin Smith,656976,smithpa04,Josh Rojas,668942,rojasjo01,Christian Walker,572233,walkech02,David Peralta,444482,peralda01,Alek Thomas,677950,thomaal01,Geraldo Perdomo,672695,perdoge01,Jake Hager,606993,hagerja01,Jose Herrera,645444,herrejo04,Kyle Schwarber,656941,schwaky01,Rhys Hoskins,656555,hoskirh01,Bryce Harper,547180,harpebr03,Nick Castellanos,592206,casteni01,J.T. Realmuto,592663,realmjt01,Alec Bohm,664761,bohmal01,Odúbel Herrera,546318,herreod01,Matt Vierling,663837,vierlma01,Bryson Stott,681082,stottbr01,Zack Wheeler,554430,wheelza01,Madison Bumgarner,518516,bumgama01,Connor Brogdon,641401,brogdco01,Seranthony Domínguez,622554,dominse01,Zach Eflin,621107,eflinza01,Kyle Gibson,502043,gibsoky01,Corey Knebel,608349,knebeco01,Nick Nelson,656793,nelsoni01,Aaron Nola,605400,nolaaa01,James Norwood,656803,norwoja01,Ranger Suárez,624133,suarera01,Jeurys Familia,544727,familje01,Andrew Bellatti,571479,bellaan01,Brad Hand,543272,handbr01,Cristopher Sánchez,650911,sanchcr01,Zach Davies,605200,davieza02,Zac Gallen,668678,galleza01,Merrill Kelly,518876,kellyme01,Ian Kennedy,453178,kenneia01,Joe Mantiply,573009,mantijo01,Mark Melancon,453343,melanma01,Kyle Nelson,669459,nelsoky01,Sean Poppen,664092,poppese01,Noé Ramirez,598287,ramirno01,Edwin Uceta,670955,ucetaed01,J.B. Wendelken,605525,wendejb01,Caleb Smith,592761,smithca03,Jeurys Familia,544727,familje01,Andrew Bellatti,571479,bellaan01,Brad Hand,543272,handbr01,Cristopher Sánchez,650911,sanchcr01,J.B. Wendelken,605525,wendejb01,Caleb Smith,592761,smithca03,8.5
