game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
663158,2022-09-13,1,6,7,113,Cincinnati Reds,134,Pittsburgh Pirates,27000,27013,Oneil Cruz,665833,cruzon01,Bryan Reynolds,668804,reynobr01,Rodolfo Castro,666801,castrro01,Jack Suwinski,669261,suwinja01,Ke'Bryan Hayes,663647,hayeske01,Ben Gamel,592325,gamelbe01,Michael Chavis,656308,chavimi01,Cal Mitchell,668751,mitchca01,Tyler Heineman,623168,heinety01,TJ Friedl,670770,friedtj01,Jonathan India,663697,indiajo01,Kyle Farmer,571657,farmeky01,Jake Fraley,641584,fraleja01,Aristides Aquino,606157,aquinar01,Nick Senzel,669222,senzeni01,Spencer Steer,668715,steersp01,Jose Barrero,676480,garcijo02,Austin Romine,519222,rominau01,Luis Cessa,570666,cessalu01,Johan Oviedo,670912,oviedjo01,Chase Anderson,502624,anderch01,Fernando Cruz,518585,cruzfe01,Alexis Díaz,664747,diazal03,Raynel Espinal,642659,espinra01,Buck Farmer,571656,farmebu01,Luke Farrell,608652,farrelu01,Ian Gibaut,664139,gibauia01,Joel Kuhnel,669270,kuhnejo01,Derek Law,571882,lawde01,Nick Lodolo,666157,lodolni01,Mike Minor,501985,minormi01,Reiver Sanmartin,665665,sanmare01,Kyle Dowdy,664871,dowdyky01,Hunter Strickland,519326,strichu01,Tyler Beede,595881,beedety01,JT Brubaker,664141,brubajt01,Roansy Contreras,672710,contrro01,Wil Crowe,640444,crowewi01,Chase De Jong,608328,dejonch01,Mitch Keller,656605,kellemi03,Yohan Ramírez,670990,ramiryo01,Duane Underwood Jr.,621249,underdu01,Bryse Wilson,669060,wilsobr02,Miguel Yajure,664337,yajurmi01,Zach Thompson,605507,thompza01,Manny Bañuelos,544365,banuema01,Kyle Dowdy,664871,dowdyky01,Hunter Strickland,519326,strichu01,Zach Thompson,605507,thompza01,Manny Bañuelos,544365,banuema01,
