game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID
2021-03-09,642068,3,5,8,Max Moroff,621559,morofma01,Kramer Robertson,670298,roberkr01,Nolan Gorman,669357,gormano01,Ali Sánchez,645305,sanchal04,Delvin Pérez,666206,Lars Nootbaar,663457,nootbla01,Austin Dean,621573,deanau01,John Nogowski,596056,nogowjo01,José Rondón,602922,rondojo02,Drew Ferguson,664916,Mallex Smith,605480,smithma05,Patrick Mazeika,664850,mazeipa01,José Peraza,606299,perazjo01,Ronny Mauricio,677595,mauriro01,Brett Baty,683146,batybr01,Pete Crow-Armstrong,691718,crowape01,Khalil Lee,666137,leekh01,Caleb Joseph,543376,josepca01,Martinez,593372,martica04,"Reyes, Al",621052,reyesal02,"Cabrera, G",650893,cabrege01,Webb,643778,webbty01,"Rondón, A",667373,rondoan01,Elledge,676220,elledse01,Whitley,676831,whitlko01,"Walker, T",592836,walketa01,Díaz,621242,diazed04,May,543507,maytr01,Familia,544727,familje01,Castro,612434,castrmi01,Hunter,488984,hunteto02,"Smith, Dr",622098,smithdr01,McWilliams,656726
