gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID
748253,2024-02-24,4,8,12,Mike Tauchman,643565,tauchmi01,Nick Madrigal,663611,madrini01,Patrick Wisdom,621550,wisdopa01,Matt Mervis,670223,mervima01,Jorge Alfaro,595751,alfarjo01,Miles Mastrobuoni,670156,mastrmi01,Kevin Alcántara,682634,unknown,Brennen Davis,680695,unknown,Matt Shaw,807713,unknown,Austin Slater,596103,slateau01,Wilmer Flores,527038,florewi01,Michael Conforto,624424,confomi01,J.D. Davis,605204,davisjd01,Thairo Estrada,642731,estrath01,Patrick Bailey,672275,bailepa01,Heliot Ramos,671218,ramoshe02,Casey Schmitt,669477,schmica01,Luis Matos,682641,matoslu02,Logan Webb,657277,webblo01,Drew Smyly,592767,smylydr01,Sean Hjelle,663546,hjellse01,Erik Miller,669062,milleer01,Tommy Romero,676720,romerto01,Hayden Birdsong,806185,unknown,Carson Seymour,693313,unknown,Nick Avila,687014,avilani01,Ben Brown,676962,brownbe02,Luke Little,681432,littllu01,Sam McWilliams,656726,unknown,Riley Thompson,663929,unknown,Blake Weiman,676620,unknown,Chris Kachmar,690148,unknown,Joe Nahas,687481,unknown
