game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
633374,2021-07-04,1,11,12,143,Philadelphia Phillies,135,San Diego Padres,26995,26996,Tommy Pham,502054,phamth01,Fernando Tatis Jr.,665487,tatisfe02,Jake Cronenworth,630105,croneja01,Manny Machado,592518,machama01,Trent Grisham,663757,grishtr01,Eric Hosmer,543333,hosmeer01,Jurickson Profar,595777,profaju01,Webster Rivas,593590,rivaswe01,Jean Segura,516416,segurje01,Andrew McCutchen,457705,mccutan01,J.T. Realmuto,592663,realmjt01,Bryce Harper,547180,harpebr03,Rhys Hoskins,656555,hoskirh01,Alec Bohm,664761,bohmal01,Luke Williams,663897,willilu01,Ronald Torreyes,591720,torrero01,Vince Velasquez,592826,velasvi01,Blake Snell,605483,snellbl01,Enyel De Los Santos,660853,delosen01,Héctor Neris,593576,nerishe01,Andrew Knapp,595284,knappan01,Austin Adams,613534,adamsau02,Craig Stammen,489334,stammcr01,Emilio Pagán,641941,paganem01,Drew Pomeranz,519141,pomerdr01,Nick Ramirez,598286,ramirni01,9.0
