gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID
662767,2022-08-22,6,4,10,AJ Pollock,572041,polloaj01,Luis Robert Jr.,673357,roberlu01,Eloy Jiménez,650391,jimenel02,José Abreu,547989,abreujo02,Andrew Vaughn,683734,vaughan01,Yoán Moncada,660162,moncayo01,Elvis Andrus,462101,andruel01,Josh Harrison,543281,harrijo05,Seby Zavala,664874,zavalse01,MJ Melendez,669004,melenmj01,Bobby Witt Jr.,677951,wittbo02,Salvador Perez,521692,perezsa02,Vinnie Pasquantino,686469,pasquvi01,Michael Massey,686681,massemi02,Michael A. Taylor,572191,taylomi02,Ryan O'Hearn,656811,ohearry01,Nicky Lopez,670032,lopezni01,Drew Waters,671221,waterdr01,Daniel Lynch IV,663738,lynchda02,Michael Kopech,656629,kopecmi01,Carlos Hernández,672578,hernaca04,Dylan Coleman,669395,colemdy01,Amir Garrett,607237,garream01,Scott Barlow,605130,barlosc01,Jimmy Lambert,669424,lambeji01,Vince Velasquez,592826,velasvi01,Jake Diekman,518617,diekmja01,Reynaldo López,625643,lopezre01,Kendall Graveman,608665,graveke01,Joe Kelly,523260,kellyjo05,José Ruiz,614179,ruizjo01
