game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_7_Name,Away_P_7_ID,Away_P_8_Name,Away_P_8_ID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID
2022-03-21,706793,7,3,10,Jordan Walker,691023,walkejo02,Justin Toerner,682109,Alec Burleson,676475,burleal01,Kramer Robertson,670298,roberkr01,Iván Herrera,671056,herreiv01,Julio E. Rodriguez,667372,Anderson Tejeda,660731,tejedan01,Luken Baker,663609,bakerlu01,Scott Hurst,656568,hurstsc01,Jake Noll,669738,nollja01,Jackson Cluff,687714,Andrew Young,670370,youngan02,Chris Herrmann,543302,herrmch01,Andrew Stevenson,664057,stevean01,Richard Urena,620446,urenari01,Nick Banks,641336,Adrián Sanchez,506703,sanchad01,Yasel Antuna,671276,Matz,571927,matzst01,"Cabrera, G",650893,cabrege01,McFarland,519008,mcfartj01,Whitley,676831,whitlko01,Ryan,594986,ryanky01,Pacheco,681643,Thomas,671162,Bosiokovic,670109,Fedde,607200,feddeer01,Doolittle,448281,doolise01,Edwards Jr.,605218,edwarca01,"Pérez, F",660906,perezfr01,"Ramírez, E",541640,ramirer02,Voth,608723,vothau01,Espino,502179,espinpa01,Carrillo,672629,"Thompson, M",666168,thompma02
