gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID
641559,2021-03-26,6,5,11,Andrew McCutchen,457705,mccutan01,J.T. Realmuto,592663,realmjt01,Bryce Harper,547180,harpebr03,Rhys Hoskins,656555,hoskirh01,Jean Segura,516416,segurje01,Didi Gregorius,544369,gregodi01,Andrew Knapp,595284,knappan01,Scott Kingery,664068,kingesc01,Ronald Torreyes,591720,torrero01,Marcus Semien,543760,semiema01,Cavan Biggio,624415,biggica01,Vladimir Guerrero Jr.,665489,guerrvl02,Teoscar Hernández,606192,hernate01,Rowdy Tellez,642133,tellero01,Lourdes Gurriel Jr.,666971,gurrilo01,Joe Panik,605412,panikjo01,Danny Jansen,643376,janseda01,Joshua Palacios,641943,palacjo01,Hyun Jin Ryu,547943,ryuhy01,Chase Anderson,502624,anderch01,Ty Tice,676709,ticety01,Tyler Chatwood,543022,chatwty01,Julian Merryweather,657240,merryju01,Francisco Liriano,434538,liriafr01,Tim Mayza,641835,mayzati01,Joel Payamps,606303,payamjo01,Héctor Neris,593576,nerishe01,José Alvarado,621237,alvarjo03,Bryan Mitchell,571951,mitchbr01,Neftalí Feliz,491703,felizne01,JD Hammer,670456,hammejd01
