game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_9_Name,Home_P_9_ID,Home_P_10_Name,Home_P_10_ID
2021-03-01,642055,7,6,13,Bryan De La Cruz,650559,delacbr01,Scott Manea,657672,Freudis Nova,671265,Alex De Goti,621008,degotal01,Colin Barber,683145,Jeremy Peña,665161,penaje02,Abraham Toro,647351,toroab01,Ronnie Dawson,669008,dawsoro01,Chas McCormick,676801,mccorch01,Jake Noll,669738,nollja01,Cody Wilson,680963,wilsoco01,Hernán Pérez,541650,perezhe01,Israel Pineda,672832,pinedis01,Raudy Read,600466,readra01,Adrián Sanchez,506703,sanchad01,Luis García Jr.,671277,garcilu04,Yasel Antuna,671276,Brandon Snyder,474319,snydebr03,"Rodriguez, N",670550,rodrini01,Cishek,518553,cishest01,Dubin,681869,dubinsh01,Blanco,669854,blancro01,Emanuel,592288,emanuke01,Ferrell,621068,Hartman,670057,hartmry01,Voth,608723,vothau01,Suero,593833,suerowa01,Armenteros,660494,armenro01,Finnegan,640448,finneky01,Bacus,621290,bacusda01,Bonnell,621088,Espino,502179,espinpa01,Fuentes,651002,Condra-Bogan,663394,Cronin,669091
