game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
747172,2024-07-29,9,8,17,109,Arizona Diamondbacks,120,Washington Nationals,27007,27017,CJ Abrams,682928,abramcj01,Juan Yepez,660766,yepezju01,Harold Ramírez,623912,ramirha02,James Wood,695578,woodja03,Keibert Ruiz,660688,ruizke01,Alex Call,669743,callal02,Ildemaro Vargas,545121,vargail01,Jacob Young,696285,youngja03,Trey Lipscomb,702358,lipsctr01,Ketel Marte,606466,marteke01,Gabriel Moreno,672515,morenga01,Lourdes Gurriel Jr.,666971,gurrilo01,Christian Walker,572233,walkech02,Randal Grichuk,545341,grichra01,Jake McCarthy,664983,mccarja02,Eugenio Suárez,553993,suareeu01,Alek Thomas,677950,thomaal01,Geraldo Perdomo,672695,perdoge01,Jordan Montgomery,656756,montgjo01,Mitchell Parker,680730,parkemi01,Zac Gallen,668678,galleza01,Kevin Ginkel,656464,ginkeke01,Bryce Jarvis,686826,jarvibr01,Justin Martinez,679885,martiju01,Ryne Nelson,669194,nelsory01,Brandon Pfaadt,694297,pfaadbr01,A.J. Puk,640462,pukaj01,Paul Sewald,623149,sewalpa01,Ryan Thompson,657044,thompry02,Miguel Castro,612434,castrmi01,Slade Cecconi,677944,ceccosl01,Joe Mantiply,573009,mantijo01,Patrick Corbin,571578,corbipa01,MacKenzie Gore,669022,gorema01,DJ Herz,687792,herzdj01,Jake Irvin,663623,irvinja01,Tanner Rainey,663432,raineta01,Eduardo Salazar,674285,salazed01,Jacob Barnes,606930,barneja01,Jose Ferrer,678606,ferrejo01,Derek Law,571882,lawde01,Robert Garcia,676395,garciro04,Kyle Finnegan,640448,finneky01,Miguel Castro,612434,castrmi01,Slade Cecconi,677944,ceccosl01,Joe Mantiply,573009,mantijo01,Jacob Barnes,606930,barneja01,Jose Ferrer,678606,ferrejo01,Derek Law,571882,lawde01,Robert Garcia,676395,garciro04,Kyle Finnegan,640448,finneky01,9.0
