game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID
2021-03-09,641641,1,4,5,Darick Hall,669742,hallda02,Luis García,677593,Matt Vierling,663837,vierlma01,Nick Maton,665155,matonni01,Mickey Moniak,666160,moniami01,Luke Williams,663897,willilu01,Bryson Stott,681082,stottbr01,Logan O'Hoppe,681351,ohopplo01,Johan Rojas,679032,rojasjo03,Breyvic Valera,591971,valerbr01,Cullen Large,675925,Logan Warmoth,657089,Joshua Palacios,641943,palacjo01,Jordan Groshans,677954,groshjo01,Alejandro Kirk,672386,kirkal01,Tyler White,643603,whitety01,Randal Grichuk,545341,grichra01,Joe Panik,605412,panikjo01,Velasquez,592826,velasvi01,"De Los Santos, E",660853,delosen01,Moore,519043,moorema02,Brogdon,641401,brogdco01,Neris,593576,nerishe01,Hale,571735,haleda02,"Bradley, A",605151,bradlar01,Alvarado,621237,alvarjo03,Matz,571927,matzst01,Chatwood,543022,chatwty01,Liriano,434538,liriafr01,Dolis,503569,dolisra01,Phelps,475479,phelpda01,Borucki,621366,borucry01,Romano,605447,romanjo03
