game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,over_under_runline
719374,2023-02-26,7,0,7,147,New York Yankees,144,Atlanta Braves,27001,27009,Kevin Pillar,607680,pillake01,Orlando Arcia,606115,arciaor01,Marcell Ozuna,542303,ozunama01,Sam Hilliard,656541,hillisa01,Ryan Casteel,592205,unknown,Ehire Adrianza,501303,adriaeh01,Eli White,642201,whiteel04,Joe Hudson,621529,hudsojo03,Gleyber Torres,650402,torregl01,Aaron Judge,592450,judgeaa01,Aaron Hicks,543305,hicksaa01,Jose Trevino,624431,trevijo01,Oswald Peraza,672724,perazos02,Rafael Ortega,542364,ortegra01,Wilmer Difo,594694,difowi01,Billy McKinney,641856,mckinbi01,Clarke Schmidt,657376,schmicl01,Bryce Elder,693821,elderbr01,Albert Abreu,656061,abreual01,Deivi García,665620,garcide01,Will Warren,701542,unknown,Clayton Beeter,690925,beetecl01,Matt Swarmer,664161,swarmma01,Dylan Lee,669276,leedy01,Yacksel Ríos,605441,riosya01,Brian Moran,572383,moranbr01,Seth Elledge,676220,elledse01,Roddery Muñoz,682610,munozro01,Blake Burkhalter,686628,unknown,unknown
