game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,over_under_runline
633746,2021-06-11,0,1,1,120,Washington Nationals,137,San Francisco Giants,27017,26997,LaMonte Wade Jr.,664774,wadela01,Brandon Belt,474832,beltbr01,Buster Posey,457763,poseybu01,Brandon Crawford,543063,crawfbr01,Steven Duggar,621453,duggast01,Donovan Solano,456781,solando01,Mike Tauchman,643565,tauchmi01,Jason Vosler,613564,vosleja01,Anthony DeSclafani,543101,desclan01,Trea Turner,607208,turnetr01,Juan Soto,665742,sotoju01,Josh Bell,605137,belljo02,Kyle Schwarber,656941,schwaky01,Yan Gomes,543228,gomesya01,Starlin Castro,516770,castrst01,Jordy Mercer,474568,mercejo03,Victor Robles,645302,roblevi01,Max Scherzer,453286,scherma01,Max Scherzer,453286,scherma01,Anthony DeSclafani,543101,desclan01,Patrick Corbin,571578,corbipa01,Kyle Finnegan,640448,finneky01,Brad Hand,543272,handbr01,Jon Lester,452657,lestejo01,Tanner Rainey,663432,raineta01,Joe Ross,605452,rossjo01,Paolo Espino,502179,espinpa01,Kyle McGowin,641851,mcgowky01,Wander Suero,593833,suerowa01,Ryne Harper,607560,harpery01,Sam Clay,621348,claysa01,Jose Alvarez,501625,alvarjo02,Caleb Baragar,670056,baragca01,Johnny Cueto,456501,cuetojo01,Jarlín García,606424,garcija04,Kevin Gausman,592332,gausmke01,Dominic Leone,608678,leonedo01,Zack Littell,641793,litteza01,Sam Long,669674,longsa01,Jake McGee,459429,mcgeeja01,Conner Menez,669214,menezco01,Tyler Rogers,643511,rogerty01,Jimmie Sherfy,642073,sherfji01,Alex Wood,622072,woodal02,Paolo Espino,502179,espinpa01,Kyle McGowin,641851,mcgowky01,Wander Suero,593833,suerowa01,Ryne Harper,607560,harpery01,Sam Clay,621348,claysa01,7.5
