game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID,Home_P_10_Name,Home_P_10_ID
2023-02-27,719352,13,2,15,Evan Carter,694497,carteev01,Luisangel Acuña,682668,Jax Biggers,680890,Dustin Harris,687957,Matt Whatley,675662,Justin Foscue,679822,foscuju01,Blaine Crim,688760,Cody Freeman,683227,Joe McCarthy,663411,mccarjo04,Nick Solak,669256,solakni01,Austin Romine,519222,rominau01,Michael Siani,672279,sianimi01,Richie Martin,621006,martiri01,Alex McGarry,685127,Alejo Lopez,664670,lopezal03,Henry Ramos,592656,ramoshe01,Jose Barrero,676480,garcijo02,Stuart Fairchild,656413,faircst01,"Pérez, M",527048,perezma02,Leclerc,600917,leclejo01,Hearn,621368,hearnta01,Sborz,622250,sborzjo01,Burke,656271,burkebr01,King,667463,kingjo01,Ozuna,642271,"Greene, H",668881,greenhu01,Stockton,691526,Overton,656818,overtco01,Curlis,682029,Herget,643361,hergeke01,Cessa,570666,cessalu01,"Young, Al",622065,youngal01,Legumina,668984,legumca01,Richardson,680689,richaly01,Eveld,669746
