game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
633492,2021-06-25,11,5,16,135,San Diego Padres,109,Arizona Diamondbacks,26996,27007,Josh Rojas,668942,rojasjo01,Josh VanMeter,642165,vanmejo01,Eduardo Escobar,500871,escobed01,David Peralta,444482,peralda01,Pavin Smith,656976,smithpa04,Christian Walker,572233,walkech02,Daulton Varsho,662139,varshda01,Nick Ahmed,605113,ahmedni01,Corbin Martin,656686,martico02,Tommy Pham,502054,phamth01,Fernando Tatis Jr.,665487,tatisfe02,Jake Cronenworth,630105,croneja01,Manny Machado,592518,machama01,Eric Hosmer,543333,hosmeer01,Wil Myers,571976,myerswi01,Trent Grisham,663757,grishtr01,Victor Caratini,605170,caratvi01,Chris Paddack,663978,paddach01,Chris Paddack,663978,paddach01,Corbin Martin,656686,martico02,Nabil Crismatt,622503,crismna01,Yu Darvish,506433,darviyu01,Dinelson Lamet,659275,lametdi01,Mark Melancon,453343,melanma01,Joe Musgrove,605397,musgrjo01,Emilio Pagán,641941,paganem01,Blake Snell,605483,snellbl01,Nick Ramirez,598286,ramirni01,Miguel Díaz,622766,diazmi02,Tim Hill,657612,hillti01,Austin Adams,613534,adamsau02,Craig Stammen,489334,stammcr01,Mason Thompson,666168,thompma02,Ryan Buchter,488748,buchtry01,Zac Gallen,668678,galleza01,Merrill Kelly,518876,kellyme01,Noé Ramirez,598287,ramirno01,Caleb Smith,592761,smithca03,Joakim Soria,465657,soriajo01,Alex Young,622065,youngal01,Riley Smith,642092,smithri01,Joe Mantiply,573009,mantijo01,Jake Faria,607188,fariaja01,Matt Peacock,676840,peacoma01,Nick Ramirez,598286,ramirni01,Miguel Díaz,622766,diazmi02,Tim Hill,657612,hillti01,Austin Adams,613534,adamsau02,Craig Stammen,489334,stammcr01,Mason Thompson,666168,thompma02,Riley Smith,642092,smithri01,Joe Mantiply,573009,mantijo01,Jake Faria,607188,fariaja01,Matt Peacock,676840,peacoma01,8.5
