game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID
2021-03-04,642174,2,9,11,Matt Thaiss,642136,thaisma01,Jeremiah Jackson,669236,Livan Soto,670869,sotoli01,Scott Schebler,594988,schebsc01,Jack Mayfield,608686,mayfija01,Jordyn Adams,677941,adamsjo03,Kean Wong,642221,wongke01,Brennon Lund,641807,Juan Graterol,492802,grateju01,Daulton Varsho,662139,varshda01,Andrew Young,670370,youngan02,Josh VanMeter,642165,vanmejo01,Bryan Holaday,592407,holadbr01,Drew Ellis,656403,ellisdr01,Seth Beer,666179,beerse01,Pavin Smith,656976,smithpa04,Juniel Querecuto,578570,quereju01,Stuart Fairchild,656413,faircst01,Canning,656288,cannigr01,Peña,570240,penafe01,Buttrey,621142,buttrty01,"Bard, L",572703,bardlu01,Yan,666668,Slegers,642083,slegeaa01,"Reed, J",596082,reedja02,Bumgarner,518516,bumgama01,Buchter,488748,buchtry01,Duplantier,641541,duplajo01,"Lopez, Y",661255,lopezyo01,Peacock,676840,peacoma01,Bukauskas,656266,bukaujb01
