game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
718068,2023-05-22,2,12,14,158,Milwaukee Brewers,117,Houston Astros,27012,27023,Mauricio Dubón,643289,dubonma01,Alex Bregman,608324,bregmal01,Yordan Alvarez,670541,alvaryo01,Kyle Tucker,663656,tuckeky01,José Abreu,547989,abreujo02,Jeremy Peña,665161,penaje02,Corey Julks,667452,julksco01,Jake Meyers,676694,meyerja02,Martín Maldonado,455117,maldoma01,Christian Yelich,592885,yelicch01,Jesse Winker,608385,winkeje01,Willy Adames,642715,adamewi01,Rowdy Tellez,642133,tellero01,William Contreras,661388,contrwi02,Brian Anderson,605119,anderbr06,Brice Turang,668930,turanbr02,Owen Miller,680911,milleow01,Tyrone Taylor,621438,tayloty01,Corbin Burnes,669203,burneco01,Cristian Javier,664299,javiecr01,Adrian Houser,605288,housead01,Tyson Miller,668338,millety01,Joel Payamps,606303,payamjo01,Freddy Peralta,642547,peralfr01,Colin Rea,607067,reaco01,Peter Strzelecki,657265,strzepe01,Devin Williams,642207,willide03,Bryse Wilson,669060,wilsobr02,Elvis Peguero,665625,pegueel01,Hoby Milner,571948,milneho01,Jake Cousins,664776,cousija01,Trevor Megill,656730,megiltr01,Mike Brosseau,670712,brossmi01,Bryan Abreu,650556,abreubr01,Brandon Bielak,656232,bielabr01,Hunter Brown,686613,brownhu01,J.P. France,641585,francjp01,Phil Maton,664208,matonph01,Rafael Montero,606160,montera01,Héctor Neris,593576,nerishe01,Ryan Pressly,519151,pressry01,Seth Martinez,661527,martise01,Parker Mushinski,656786,mushipa01,Ryne Stanek,592773,stanery01,Elvis Peguero,665625,pegueel01,Hoby Milner,571948,milneho01,Jake Cousins,664776,cousija01,Trevor Megill,656730,megiltr01,Mike Brosseau,670712,brossmi01,Seth Martinez,661527,martise01,Parker Mushinski,656786,mushipa01,Ryne Stanek,592773,stanery01,7.5
