game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
717610,2023-06-25,3,8,11,135,San Diego Padres,120,Washington Nationals,26996,27017,Lane Thomas,657041,thomala02,Luis García Jr.,671277,garcilu04,Jeimer Candelario,600869,candeje01,Joey Meneses,608841,menesjo01,Corey Dickerson,572816,dickeco01,Keibert Ruiz,660688,ruizke01,Dominic Smith,642086,smithdo02,Derek Hill,656537,hillde01,CJ Abrams,682928,abramcj01,Ha-Seong Kim,673490,kimha01,Fernando Tatis Jr.,665487,tatisfe02,Juan Soto,665742,sotoju01,Manny Machado,592518,machama01,Xander Bogaerts,593428,bogaexa01,Jake Cronenworth,630105,croneja01,Nelson Cruz,443558,cruzne02,Austin Nola,543592,nolaau01,Trent Grisham,663757,grishtr01,Seth Lugo,607625,lugose01,MacKenzie Gore,669022,gorema01,Josh Hader,623352,haderjo01,Reiss Knehr,663753,knehrre01,Nick Martinez,607259,martini01,Adrian Morejon,670970,morejad01,Joe Musgrove,605397,musgrjo01,Blake Snell,605483,snellbl01,Michael Wacha,608379,wachami01,Tim Hill,657612,hillti01,Brent Honeywell,641703,honeybr01,Luis García,472610,garcilu03,Cory Abbott,676265,abbotco01,Patrick Corbin,571578,corbipa01,Kyle Finnegan,640448,finneky01,Josiah Gray,680686,grayjo03,Jake Irvin,663623,irvinja01,Thaddeus Ward,663658,wardth01,Trevor Williams,592866,willitr01,Mason Thompson,666168,thompma02,Joe La Sorsa,686747,lasorjo01,Jordan Weems,607179,weemsjo01,Paolo Espino,502179,espinpa01,Hunter Harvey,640451,harvehu01,Tim Hill,657612,hillti01,Brent Honeywell,641703,honeybr01,Luis García,472610,garcilu03,Mason Thompson,666168,thompma02,Joe La Sorsa,686747,lasorjo01,Jordan Weems,607179,weemsjo01,Paolo Espino,502179,espinpa01,Hunter Harvey,640451,harvehu01,8.0
