game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
661075,2022-05-31,0,10,10,110,Baltimore Orioles,136,Seattle Mariners,27008,27011,Jesse Winker,608385,winkeje01,Ty France,664034,francty01,Julio Rodríguez,677594,rodriju01,J.P. Crawford,641487,crawfjp01,Eugenio Suárez,553993,suareeu01,Adam Frazier,624428,fraziad01,Dylan Moore,664238,mooredy01,Taylor Trammell,666211,trammta01,Cal Raleigh,663728,raleica01,Cedric Mullins,656775,mullice01,Trey Mancini,641820,mancitr01,Anthony Santander,623993,santaan02,Austin Hays,669720,haysau01,Adley Rutschman,668939,rutscad01,Ryan Mountcastle,663624,mountry01,Rougned Odor,596059,odorro01,Ramón Urías,602104,uriasra01,Jorge Mateo,622761,mateojo01,Bryan Baker,641329,bakerbr01,George Kirby,669923,kirbyge01,Keegan Akin,669211,akinke01,Félix Bautista,642585,bautife01,Kyle Bradish,680694,bradiky01,Logan Gillaspie,670810,gillalo01,Joey Krehbiel,607216,krehbjo01,Jorge López,605347,lopezjo02,Jordan Lyles,543475,lylesjo01,Cionel Pérez,672335,perezci01,Dillon Tate,622253,tatedi01,Tyler Wells,669330,wellsty01,Bruce Zimmermann,669145,zimmebr02,Zac Lowther,675912,lowthza01,Marcos Diplán,650959,diplama01,Chris Owings,572008,owingch01,Diego Castillo,650895,castidi01,Chris Flexen,623167,flexech01,Logan Gilbert,669302,gilbelo01,Marco Gonzales,594835,gonzama02,Anthony Misiewicz,664948,misiean01,Penn Murfee,682171,murfepe01,Robbie Ray,592662,rayro02,Sergio Romo,489265,romose01,Paul Sewald,623149,sewalpa01,Matt Festa,670036,festama01,Roenis Elías,606273,eliasro01,Zac Lowther,675912,lowthza01,Marcos Diplán,650959,diplama01,Chris Owings,572008,owingch01,Matt Festa,670036,festama01,Roenis Elías,606273,eliasro01,8.5
