game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
632278,2021-09-30,5,4,9,137,San Francisco Giants,109,Arizona Diamondbacks,26997,27007,Ketel Marte,606466,marteke01,Henry Ramos,592656,ramoshe01,Daulton Varsho,662139,varshda01,Carson Kelly,608348,kellyca02,Christian Walker,572233,walkech02,Pavin Smith,656976,smithpa04,Ildemaro Vargas,545121,vargail01,Geraldo Perdomo,672695,perdoge01,Madison Bumgarner,518516,bumgama01,Austin Slater,596103,slateau01,Darin Ruf,573131,rufda01,Buster Posey,457763,poseybu01,Evan Longoria,446334,longoev01,Kris Bryant,592178,bryankr01,Brandon Crawford,543063,crawfbr01,Wilmer Flores,527038,florewi01,Donovan Solano,456781,solando01,Scott Kazmir,431148,kazmisc01,Scott Kazmir,431148,kazmisc01,Madison Bumgarner,518516,bumgama01,Anthony DeSclafani,543101,desclan01,Camilo Doval,666808,dovalca01,Jarlín García,606424,garcija04,Kevin Gausman,592332,gausmke01,Logan Webb,657277,webblo01,Alex Wood,622072,woodal02,Kervin Castro,665645,castrke01,Johnny Cueto,456501,cuetojo01,Zack Littell,641793,litteza01,Dominic Leone,608678,leonedo01,Jose Alvarez,501625,alvarjo02,Tyler Rogers,643511,rogerty01,Humberto Castellanos,528748,castehu01,Tyler Clippard,461325,clippty01,Luis Frías,666818,friaslu01,Zac Gallen,668678,galleza01,Merrill Kelly,518876,kellyme01,Humberto Mejía,650668,mejiahu01,Caleb Smith,592761,smithca03,Luke Weaver,596133,weavelu01,Taylor Widener,642203,widenta01,Brett de Geus,676969,degeubr01,Sean Poppen,664092,poppese01,Noé Ramirez,598287,ramirno01,J.B. Wendelken,605525,wendejb01,Joe Mantiply,573009,mantijo01,Kervin Castro,665645,castrke01,Johnny Cueto,456501,cuetojo01,Zack Littell,641793,litteza01,Dominic Leone,608678,leonedo01,Jose Alvarez,501625,alvarjo02,Tyler Rogers,643511,rogerty01,Sean Poppen,664092,poppese01,Noé Ramirez,598287,ramirno01,J.B. Wendelken,605525,wendejb01,Joe Mantiply,573009,mantijo01,8.5
