game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
634239,2021-05-04,2,7,9,138,St. Louis Cardinals,121,New York Mets,27019,27014,Jeff McNeil,643446,mcneije01,Pete Alonso,624413,alonspe01,Michael Conforto,624424,confomi01,Dominic Smith,642086,smithdo02,Kevin Pillar,607680,pillake01,Jonathan Villar,542340,villajo01,José Peraza,606299,perazjo01,Tomás Nido,621512,nidoto01,Miguel Castro,612434,castrmi01,Tommy Edman,669242,edmanto01,Matt Carpenter,572761,carpema01,Paul Goldschmidt,502671,goldspa01,Nolan Arenado,571448,arenano01,Paul DeJong,657557,dejonpa01,Tyler O'Neill,641933,oneilty01,Harrison Bader,664056,baderha01,Ali Sánchez,645305,sanchal04,Johan Oviedo,670912,oviedjo01,Johan Oviedo,670912,oviedjo01,Miguel Castro,612434,castrmi01,Génesis Cabrera,650893,cabrege01,Jack Flaherty,656427,flaheja01,Giovanny Gallegos,606149,gallegi01,John Gant,607231,gantjo01,Ryan Helsley,664854,helslry01,Kwang Hyun Kim,547942,kimkw01,Carlos Martinez,593372,martica04,Adam Wainwright,425794,wainwad01,Jake Woodford,663765,woodfja01,Tyler Webb,643778,webbty01,Seth Elledge,676220,elledse01,Bernardo Flores Jr.,641576,florebe01,Kodi Whitley,676831,whitlko01,Jacob Barnes,606930,barneja01,Edwin Díaz,621242,diazed04,Trevor Hildenberger,657610,hildetr01,Joey Lucchesi,664192,lucchjo01,David Peterson,656849,peterda01,Sean Reid-Foley,656887,reidfse01,Marcus Stroman,573186,stromma01,Taijuan Walker,592836,walketa01,Jacob deGrom,594798,degroja01,Jordan Yamamoto,657141,yamamjo01,Aaron Loup,571901,loupaa01,Trevor May,543507,maytr01,Robert Gsellman,607229,gsellro01,Jeurys Familia,544727,familje01,Tyler Webb,643778,webbty01,Seth Elledge,676220,elledse01,Bernardo Flores Jr.,641576,florebe01,Kodi Whitley,676831,whitlko01,Jordan Yamamoto,657141,yamamjo01,Aaron Loup,571901,loupaa01,Trevor May,543507,maytr01,Robert Gsellman,607229,gsellro01,Jeurys Familia,544727,familje01,unknown
