game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
634599,2021-04-06,7,2,9,147,New York Yankees,110,Baltimore Orioles,27001,27008,Cedric Mullins,656775,mullice01,Trey Mancini,641820,mancitr01,Anthony Santander,623993,santaan02,Ryan Mountcastle,663624,mountry01,Rio Ruiz,547004,ruizri01,Maikel Franco,596748,francma02,Freddy Galvis,520471,galvifr01,Pedro Severino,600474,severpe01,Chance Sisco,642082,siscoch01,DJ LeMahieu,518934,lemahdj01,Aaron Judge,592450,judgeaa01,Brett Gardner,458731,gardnbr01,Giancarlo Stanton,519317,stantmi03,Gleyber Torres,650402,torregl01,Clint Frazier,640449,frazicl01,Jay Bruce,457803,bruceja01,Gio Urshela,570482,urshegi01,Kyle Higashioka,543309,higasky01,Gerrit Cole,543037,colege01,Dean Kremer,665152,kremede01,Luis Cessa,570666,cessalu01,Aroldis Chapman,547973,chapmar01,Domingo Germán,593334,germado01,Corey Kluber,446372,klubeco01,Jonathan Loáisiga,642528,loaisjo01,Jordan Montgomery,656756,montgjo01,Nick Nelson,656793,nelsoni01,Darren O'Day,503285,odayda01,Jameson Taillon,592791,taillja01,Chad Green,643338,greench03,Lucas Luetge,476595,luetglu01,Shawn Armstrong,542888,armstsh01,Paul Fry,643316,frypa01,Matt Harvey,518774,harvema01,Jorge López,605347,lopezjo02,John Means,607644,meansjo01,Mac Sceroler,669135,sceroma01,Tanner Scott,656945,scottta01,Dillon Tate,622253,tatedi01,César Valdez,491624,valdece01,Bruce Zimmermann,669145,zimmebr02,Adam Plutko,592644,plutkad01,Tyler Wells,669330,wellsty01,Wade LeBlanc,453281,leblawa01,Chad Green,643338,greench03,Lucas Luetge,476595,luetglu01,Adam Plutko,592644,plutkad01,Tyler Wells,669330,wellsty01,Wade LeBlanc,453281,leblawa01,8.0
