game_id,start_time,home_team,away_team,runline,pick,runs_total,prediction,outcome,completed,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
777284,10:05,Washington Nationals,Detroit Tigers,8.0,Under,13,0,1,1,Colt Keith,Gleyber Torres,Wenceel Pérez,Riley Greene,Spencer Torkelson,Zach McKinstry,Parker Meadows,Jake Rogers,Trey Sweeney,CJ Abrams,James Wood,Amed Rosario,Nathaniel Lowe,Alex Call,Daylen Lile,Brady House,Drew Millas,Jacob Young,Tyler Holton,Trevor Williams
777290,15:15,Philadelphia Phillies,San Diego Padres,9.0,Under,6,0,0,1,Fernando Tatis Jr.,Jackson Merrill,Manny Machado,Luis Arraez,Xander Bogaerts,Gavin Sheets,Jose Iglesias,Jake Cronenworth,Martín Maldonado,Trea Turner,Kyle Schwarber,Alec Bohm,Nick Castellanos,Max Kepler,Otto Kemp,Bryson Stott,Rafael Marchán,Brandon Marsh,Dylan Cease,Cristopher Sánchez
777289,10:10,New York Mets,Milwaukee Brewers,8.5,Over,9,1,1,1,Sal Frelick,William Contreras,Christian Yelich,Jackson Chourio,Brice Turang,Isaac Collins,Jake Bauers,Joey Ortiz,Anthony Seigler,Francisco Lindor,Starling Marte,Juan Soto,Pete Alonso,Brandon Nimmo,Mark Vientos,Jeff McNeil,Luis Torrens,Brett Baty,Freddy Peralta,Clay Holmes
777271,09:10,Tampa Bay Rays,Athletics,9.0,Under,11,0,1,1,Denzel Clarke,Tyler Soderstrom,Brent Rooker,Nick Kurtz,Max Muncy,Austin Wynns,Luis Urías,Colby Thomas,Max Schuemann,Josh Lowe,Brandon Lowe,Yandy Díaz,Jonathan Aranda,Junior Caminero,Jake Mangum,Chandler Simpson,Matt Thaiss,Taylor Walls,Mitch Spence,Ryan Pepiot
777272,09:35,Pittsburgh Pirates,St. Louis Cardinals,7.5,Under,5,0,0,1,Brendan Donovan,Masyn Winn,Alec Burleson,Nolan Gorman,Lars Nootbaar,Thomas Saggese,José Fermín,Pedro Pagés,Victor Scott II,Spencer Horwitz,Andrew McCutchen,Bryan Reynolds,Nick Gonzales,Oneil Cruz,Ke'Bryan Hayes,Tommy Pham,Henry Davis,Isiah Kiner-Falefa,Sonny Gray,Mitch Keller
777284,10:05,Washington Nationals,Detroit Tigers,9.0,Under,13,0,1,1,Colt Keith,Gleyber Torres,Wenceel Pérez,Riley Greene,Spencer Torkelson,Zach McKinstry,Parker Meadows,Jake Rogers,Trey Sweeney,CJ Abrams,James Wood,Amed Rosario,Nathaniel Lowe,Alex Call,Daylen Lile,Brady House,Drew Millas,Jacob Young,Tyler Holton,Trevor Williams
777273,10:05,Philadelphia Phillies,San Diego Padres,7.5,Over,10,1,1,1,Fernando Tatis Jr.,Jackson Merrill,Manny Machado,Luis Arraez,Gavin Sheets,Xander Bogaerts,Jake Cronenworth,Trenton Brooks,Elias Díaz,Trea Turner,Kyle Schwarber,Bryce Harper,Nick Castellanos,Max Kepler,J.T. Realmuto,Bryson Stott,Edmundo Sosa,Johan Rojas,Nick Pivetta,Mick Abel
777289,10:10,New York Mets,Milwaukee Brewers,8.0,Over,9,1,1,1,Sal Frelick,William Contreras,Christian Yelich,Jackson Chourio,Brice Turang,Isaac Collins,Jake Bauers,Joey Ortiz,Anthony Seigler,Francisco Lindor,Starling Marte,Juan Soto,Pete Alonso,Brandon Nimmo,Mark Vientos,Jeff McNeil,Luis Torrens,Brett Baty,Freddy Peralta,Clay Holmes
777275,15:40,Miami Marlins,Minnesota Twins,8.5,Over,3,1,0,1,Byron Buxton,Trevor Larnach,Willi Castro,Brooks Lee,Carlos Correa,Matt Wallner,Ryan Jeffers,Kody Clemens,Harrison Bader,Xavier Edwards,Jesús Sánchez,Otto Lopez,Agustín Ramírez,Kyle Stowers,Eric Wagaman,Liam Hicks,Connor Norby,Dane Myers,Simeon Woods Richardson,Janson Junk
777274,16:07,Toronto Blue Jays,New York Yankees,8.5,Over,20,1,1,1,Ben Rice,Aaron Judge,Cody Bellinger,Giancarlo Stanton,Jazz Chisholm Jr.,Paul Goldschmidt,Jasson Domínguez,Anthony Volpe,DJ LeMahieu,Andrés Giménez,George Springer,Vladimir Guerrero Jr.,Alejandro Kirk,Addison Barger,Ernie Clement,Will Wagner,Davis Schneider,Myles Straw,Will Warren,José Berríos
