game_id,start_time,home_team,away_team,runline,pick,runs_total,prediction,outcome,completed,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
776610,09:05,Pittsburgh Pirates,Colorado Rockies,7.5,Under,4,0,0,1,Tyler Freeman,Mickey Moniak,Hunter Goodman,Jordan Beck,Brenton Doyle,Ezequiel Tovar,Warming Bernabel,Kyle Karros,Braxton Fulford,Ronny Simon,Nick Gonzales,Bryan Reynolds,Spencer Horwitz,Andrew McCutchen,Jack Suwinski,Jared Triolo,Henry Davis,Isiah Kiner-Falefa,McCade Brown,Paul Skenes
776612,10:35,Baltimore Orioles,Houston Astros,9.0,Under,5,0,0,1,Jeremy Peña,Carlos Correa,Jose Altuve,Christian Walker,Yainer Diaz,Ramón Urías,Mauricio Dubón,Cam Smith,Chas McCormick,Colton Cowser,Jeremiah Jackson,Gunnar Henderson,Ryan Mountcastle,Samuel Basallo,Dylan Beavers,Alex Jackson,Vimael Machín,Luis Vázquez,Spencer Arrighetti,Trevor Rogers
776606,09:10,Tampa Bay Rays,St. Louis Cardinals,9.0,Under,9,0,push,1,Lars Nootbaar,Iván Herrera,Alec Burleson,Willson Contreras,Nolan Gorman,Thomas Saggese,Jordan Walker,Pedro Pagés,José Fermín,Chandler Simpson,Junior Caminero,Yandy Díaz,Brandon Lowe,Christopher Morel,Everson Pereira,Josh Lowe,Carson Williams,Nick Fortes,Matthew Liberatore,Ryan Pepiot
776613,10:35,Philadelphia Phillies,Washington Nationals,9.5,Over,5,1,0,1,James Wood,CJ Abrams,Riley Adams,Andrés Chaparro,Paul DeJong,Dylan Crews,Brady House,Robert Hassell III,Jacob Young,Trea Turner,Kyle Schwarber,Bryce Harper,Alec Bohm,Nick Castellanos,Brandon Marsh,Harrison Bader,Bryson Stott,Rafael Marchán,Jake Irvin,Ranger Suárez
776614,10:40,Miami Marlins,Toronto Blue Jays,7.5,Over,8,1,1,1,George Springer,Nathan Lukes,Bo Bichette,Ty France,Daulton Varsho,Ernie Clement,Davis Schneider,Andrés Giménez,Tyler Heineman,Xavier Edwards,Jakob Marsee,Agustín Ramírez,Liam Hicks,Otto Lopez,Heriberto Hernández,Troy Johnston,Eric Wagaman,Javier Sanoja,Kevin Gausman,Eury Pérez
776624,10:35,Atlanta Braves,New York Mets,9.5,Over,7,1,0,1,Francisco Lindor,Juan Soto,Pete Alonso,Jeff McNeil,Mark Vientos,Brett Baty,Ronny Mauricio,Luis Torrens,Cedric Mullins,Jurickson Profar,Matt Olson,Ronald Acuña Jr.,Marcell Ozuna,Ozzie Albies,Michael Harris II,Nacho Alvarez Jr.,Sean Murphy,Nick Allen,David Peterson,Bryce Elder
776607,11:10,Chicago White Sox,Minnesota Twins,9.0,Under,8,0,0,1,Byron Buxton,Trevor Larnach,Brooks Lee,Luke Keaschall,Kody Clemens,Ryan Jeffers,Royce Lewis,Edouard Julien,Austin Martin,Mike Tauchman,Miguel Vargas,Kyle Teel,Luis Robert Jr.,Colson Montgomery,Edgar Quero,Andrew Benintendi,Chase Meidroth,Curtis Mead,Taj Bradley,Yoendrys Gómez
776615,10:40,Detroit Tigers,Kansas City Royals,8.0,Under,18,0,1,1,Mike Yastrzemski,Bobby Witt Jr.,Vinnie Pasquantino,Maikel Garcia,Salvador Perez,Adam Frazier,Jonathan India,Kyle Isbel,Luke Maile,Wenceel Pérez,Kerry Carpenter,Spencer Torkelson,Riley Greene,Dillon Dingler,Zach McKinstry,Jahmai Jones,Trey Sweeney,Javier Báez,Seth Lugo,Jack Flaherty
776608,11:10,Milwaukee Brewers,San Francisco Giants,8.0,Over,7,1,0,1,Jung Hoo Lee,Heliot Ramos,Willy Adames,Dominic Smith,Casey Schmitt,Matt Chapman,Wilmer Flores,Luis Matos,Andrew Knizner,Sal Frelick,Caleb Durbin,William Contreras,Christian Yelich,Andrew Vaughn,Brice Turang,Danny Jansen,Brandon Lockridge,Andruw Monasterio,Robbie Ray,Chad Patrick
776605,13:07,Los Angeles Angels,Chicago Cubs,9.5,Over,7,1,0,1,Michael Busch,Kyle Tucker,Seiya Suzuki,Pete Crow-Armstrong,Carson Kelly,Ian Happ,Nico Hoerner,Dansby Swanson,Matt Shaw,Zach Neto,Mike Trout,Taylor Ward,Jo Adell,Luis Rengifo,Travis d'Arnaud,Niko Kavadas,Christian Moore,Bryce Teodosio,Jameson Taillon,Kyle Hendricks
776611,11:35,Texas Rangers,Cleveland Guardians,7.5,Under,5,0,0,1,Steven Kwan,Daniel Schneemann,José Ramírez,Kyle Manzardo,C.J. Kayfus,Gabriel Arias,Brayan Rocchio,Bo Naylor,Angel Martínez,Josh Smith,Wyatt Langford,Corey Seager,Joc Pederson,Adolis García,Rowdy Tellez,Kyle Higashioka,Josh Jung,Ezequiel Duran,Gavin Williams,Merrill Kelly
776609,13:10,Arizona Diamondbacks,Cincinnati Reds,9.0,Under,7,0,0,1,TJ Friedl,Noelvi Marte,Elly De La Cruz,Austin Hays,Gavin Lux,Spencer Steer,Ke'Bryan Hayes,Matt McLain,Will Banfield,Geraldo Perdomo,Ketel Marte,Corbin Carroll,Lourdes Gurriel Jr.,Pavin Smith,Jake McCarthy,Blaze Alexander,Alek Thomas,James McCann,Brady Singer,Zac Gallen
776603,13:10,San Diego Padres,Los Angeles Dodgers,8.0,Under,10,0,1,1,Shohei Ohtani,Mookie Betts,Freddie Freeman,Teoscar Hernández,Alex Freeland,Andy Pages,Michael Conforto,Miguel Rojas,Dalton Rushing,Fernando Tatis Jr.,Luis Arraez,Manny Machado,Ryan O'Hearn,Xander Bogaerts,Gavin Sheets,Ramón Laureano,Jake Cronenworth,Elias Díaz,Yoshinobu Yamamoto,Nick Pivetta
