game_id,start_time,home_team,away_team,runline,pick,runs_total,prediction,outcome,completed,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
778291,09:10,Miami Marlins,Arizona Diamondbacks,8.5,Under,10,0,1,1,Corbin Carroll,Geraldo Perdomo,Pavin Smith,Josh Naylor,Lourdes Gurriel Jr.,Eugenio Suárez,Alek Thomas,Tim Tawa,Jose Herrera,Xavier Edwards,Connor Norby,Otto Lopez,Eric Wagaman,Kyle Stowers,Dane Myers,Griffin Conine,Javier Sanoja,Rob Brantly,Eduardo Rodriguez,Edward Cabrera
778280,09:35,Pittsburgh Pirates,Washington Nationals,8.0,Over,1,1,0,1,Alex Call,James Wood,Amed Rosario,Nathaniel Lowe,Dylan Crews,Luis García Jr.,Jacob Young,Riley Adams,Nasim Nuñez,Oneil Cruz,Bryan Reynolds,Andrew McCutchen,Joey Bart,Enmanuel Valdez,Ke'Bryan Hayes,Tommy Pham,Adam Frazier,Isiah Kiner-Falefa,Trevor Williams,Andrew Heaney
778279,13:05,Philadelphia Phillies,San Francisco Giants,8.0,Under,6,0,0,0,Luis Matos,Willy Adames,Heliot Ramos,Matt Chapman,Casey Schmitt,Tyler Fitzgerald,Mike Yastrzemski,Sam Huff,Christian Koss,Bryson Stott,Trea Turner,Bryce Harper,Kyle Schwarber,Nick Castellanos,Max Kepler,J.T. Realmuto,Alec Bohm,Johan Rojas,Jordan Hicks,Cristopher Sánchez
778283,11:10,Chicago White Sox,Athletics,8.0,Over,8,1,push,1,Lawrence Butler,Jacob Wilson,Tyler Soderstrom,Brent Rooker,JJ Bleday,Seth Brown,Jhonny Pereda,Max Muncy,Max Schuemann,Chase Meidroth,Luis Robert Jr.,Andrew Vaughn,Miguel Vargas,Lenyn Sosa,Michael A. Taylor,Edgar Quero,Brooks Baldwin,Jacob Amaya,JP Sears,Davis Martin
778285,09:40,Cincinnati Reds,Seattle Mariners,9.0,Over,18,1,1,1,Julio Rodríguez,Jorge Polanco,Cal Raleigh,Randy Arozarena,Luke Raley,Rowdy Tellez,Dylan Moore,Miles Mastrobuoni,J.P. Crawford,TJ Friedl,Santiago Espinal,Elly De La Cruz,Austin Hays,Gavin Lux,Jeimer Candelario,Blake Dunn,Jake Fraley,Austin Wynns,Emerson Hancock,Brady Singer
778292,15:35,Baltimore Orioles,Cleveland Guardians,8.5,Over,0,1,0,0,Steven Kwan,José Ramírez,Carlos Santana,Gabriel Arias,Nolan Jones,Lane Thomas,Daniel Schneemann,Austin Hedges,Brayan Rocchio,Cedric Mullins,Gunnar Henderson,Adley Rutschman,Ryan O'Hearn,Jordan Westburg,Heston Kjerstad,Ryan Mountcastle,Jackson Holliday,Ramón Urías,Tanner Bibee,Tomoyuki Sugano
778286,15:40,Detroit Tigers,Kansas City Royals,7.5,Over,0,1,0,0,Jonathan India,Bobby Witt Jr.,Vinnie Pasquantino,Salvador Perez,Michael Massey,Maikel Garcia,Cavan Biggio,Drew Waters,Kyle Isbel,Gleyber Torres,Kerry Carpenter,Zach McKinstry,Spencer Torkelson,Riley Greene,Dillon Dingler,Colt Keith,Trey Sweeney,Ryan Kreidler,Michael Lorenzen,Reese Olson
778282,16:05,Tampa Bay Rays,New York Yankees,9.0,Under,0,0,0,0,Paul Goldschmidt,Ben Rice,Aaron Judge,Cody Bellinger,Anthony Volpe,Jazz Chisholm Jr.,J.C. Escarra,Jasson Domínguez,Oswaldo Cabrera,Kameron Misner,Brandon Lowe,Yandy Díaz,Jonathan Aranda,Junior Caminero,Richie Palacios,Jake Mangum,Ben Rortvedt,Taylor Walls,Will Warren,Taj Bradley
778278,16:10,New York Mets,St. Louis Cardinals,8.0,Over,0,1,0,0,Lars Nootbaar,Willson Contreras,Brendan Donovan,Nolan Arenado,Alec Burleson,Jordan Walker,Nolan Gorman,Pedro Pagés,Victor Scott II,Francisco Lindor,Juan Soto,Pete Alonso,Mark Vientos,Brandon Nimmo,Starling Marte,Luis Torrens,Brett Baty,Tyrone Taylor,Andre Pallante,Griffin Canning
778281,17:05,Texas Rangers,Los Angeles Angels,9.5,Under,0,0,0,0,Taylor Ward,Luis Rengifo,Mike Trout,Jorge Soler,Logan O'Hoppe,Nolan Schanuel,J.D. Davis,Kyren Paris,Tim Anderson,Marcus Semien,Corey Seager,Joc Pederson,Adolis García,Josh Jung,Dustin Harris,Jake Burger,Kyle Higashioka,Leody Taveras,Jack Kochanowicz,Kumar Rocker
