game_id,start_time,home_team,away_team,runline,pick,runs_total,prediction,outcome,completed,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
776320,08:35,Washington Nationals,Pittsburgh Pirates,8.5,Over,0,1,0,0,,,,,,,,,,,,,,,,,,,,
776334,10:35,Philadelphia Phillies,Kansas City Royals,8.5,Over,0,1,0,0,,,,,,,,,,,,,,,,,,,,
776335,10:40,New York Mets,Texas Rangers,8.0,Over,0,1,0,0,,,,,,,,,,,,,,,,,,,,
776322,10:37,Toronto Blue Jays,Baltimore Orioles,8.5,Over,0,1,0,0,,,,,,,,,,,,,,,,,,,,
776329,10:35,Atlanta Braves,Houston Astros,8.5,Over,0,1,0,0,,,,,,,,,,,,,,,,,,,,
776331,10:40,Cleveland Guardians,Chicago White Sox,8.0,Over,0,1,0,0,,,,,,,,,,,,,,,,,,,,
776332,10:40,Miami Marlins,Detroit Tigers,9.0,Over,0,1,0,0,,,,,,,,,,,,,,,,,,,,
776324,11:10,Minnesota Twins,Arizona Diamondbacks,9.5,Over,0,1,0,0,,,,,,,,,,,,,,,,,,,,
776326,11:10,Milwaukee Brewers,St. Louis Cardinals,8.5,Over,0,1,0,0,,,,,,,,,,,,,,,,,,,,
776325,13:05,San Francisco Giants,Los Angeles Dodgers,7.5,Over,0,1,0,0,,,,,,,,,,,,,,,,,,,,
776321,11:20,Chicago Cubs,Tampa Bay Rays,7.0,Over,0,1,0,0,,,,,,,,,,,,,,,,,,,,
776327,13:05,Athletics,Cincinnati Reds,9.5,Over,0,1,0,0,,,,,,,,,,,,,,,,,,,,
776323,13:10,San Diego Padres,Colorado Rockies,8.5,Over,0,1,0,0,,,,,,,,,,,,,,,,,,,,
776317,13:10,Seattle Mariners,Los Angeles Angels,8.0,Over,0,1,0,0,,,,,,,,,,,,,,,,,,,,
776330,16:10,Boston Red Sox,New York Yankees,8.0,Over,0,1,0,0,,,,,,,,,,,,,,,,,,,,
