game_id,home_team,away_team,runline,pick,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
776490,Detroit Tigers,New York Mets,8.5,Over,,,,,,,,,,,,,,,,,,,,
776491,Cincinnati Reds,Toronto Blue Jays,8.5,Over,,,,,,,,,,,,,,,,,,,,
776496,Pittsburgh Pirates,Los Angeles Dodgers,8.5,Over,,,,,,,,,,,,,,,,,,,,
776493,Boston Red Sox,Cleveland Guardians,7.5,Over,,,,,,,,,,,,,,,,,,,,
776485,Tampa Bay Rays,Seattle Mariners,8.0,Over,,,,,,,,,,,,,,,,,,,,
776482,Washington Nationals,Miami Marlins,9.0,Over,,,,,,,,,,,,,,,,,,,,
776488,Kansas City Royals,Los Angeles Angels,9.0,Over,,,,,,,,,,,,,,,,,,,,
776487,Chicago Cubs,Atlanta Braves,8.5,Over,,,,,,,,,,,,,,,,,,,,
776484,Minnesota Twins,Chicago White Sox,9.0,Over,,,,,,,,,,,,,,,,,,,,
776483,St. Louis Cardinals,Athletics,8.5,Over,,,,,,,,,,,,,,,,,,,,
776489,Houston Astros,New York Yankees,8.0,Over,,,,,,,,,,,,,,,,,,,,
776486,Colorado Rockies,San Francisco Giants,10.5,Over,,,,,,,,,,,,,,,,,,,,
776480,San Diego Padres,Baltimore Orioles,8.5,Under,,,,,,,,,,,,,,,,,,,,
