game_id,home_team,away_team,runline,pick,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
777107,Pittsburgh Pirates,Chicago White Sox,8.5,Over,Chase Meidroth,Austin Slater,Edgar Quero,Miguel Vargas,Andrew Benintendi,Luis Robert Jr.,Lenyn Sosa,Colson Montgomery,Michael A. Taylor,Tommy Pham,Andrew McCutchen,Bryan Reynolds,Nick Gonzales,Oneil Cruz,Joey Bart,Spencer Horwitz,Ke'Bryan Hayes,Isiah Kiner-Falefa,Jonathan Cannon,Bailey Falter
777101,Chicago Cubs,Boston Red Sox,7.5,Under,Jarren Duran,Alex Bregman,Roman Anthony,Carlos Narváez,Wilyer Abreu,Trevor Story,Marcelo Mayer,Ceddanne Rafaela,Abraham Toro,Michael Busch,Kyle Tucker,Seiya Suzuki,Pete Crow-Armstrong,Carson Kelly,Ian Happ,Dansby Swanson,Nico Hoerner,Matt Shaw,Lucas Giolito,Colin Rea
777112,Washington Nationals,San Diego Padres,8.5,Over,Fernando Tatis Jr.,Luis Arraez,Manny Machado,Gavin Sheets,Jackson Merrill,Xander Bogaerts,Jake Cronenworth,Trenton Brooks,Elias Díaz,CJ Abrams,James Wood,Luis García Jr.,Josh Bell,Nathaniel Lowe,Brady House,Daylen Lile,Riley Adams,Jacob Young,Dylan Cease,Michael Soroka
777108,Toronto Blue Jays,San Francisco Giants,8.5,Over,Mike Yastrzemski,Heliot Ramos,Rafael Devers,Matt Chapman,Willy Adames,Jung Hoo Lee,Casey Schmitt,Dominic Smith,Patrick Bailey,Nathan Lukes,George Springer,Vladimir Guerrero Jr.,Bo Bichette,Addison Barger,Alejandro Kirk,Joey Loperfido,Ernie Clement,Will Wagner,Justin Verlander,Chris Bassitt
777111,New York Mets,Cincinnati Reds,7.5,Over,TJ Friedl,Matt McLain,Elly De La Cruz,Austin Hays,Spencer Steer,Noelvi Marte,Tyler Stephenson,Jose Trevino,Santiago Espinal,Francisco Lindor,Mark Vientos,Juan Soto,Pete Alonso,Brandon Nimmo,Ronny Mauricio,Jeff McNeil,Tyrone Taylor,Luis Torrens,Nick Lodolo,Sean Manaea
777105,Cleveland Guardians,Athletics,8.0,Over,Lawrence Butler,Jacob Wilson,Nick Kurtz,Brent Rooker,Tyler Soderstrom,Shea Langeliers,Miguel Andujar,Max Muncy,Denzel Clarke,Angel Martínez,David Fry,José Ramírez,Carlos Santana,Nolan Jones,Johnathan Rodríguez,Will Wilson,Bo Naylor,Brayan Rocchio,JP Sears,Slade Cecconi
777106,Philadelphia Phillies,Los Angeles Angels,9.0,Over,Zach Neto,Nolan Schanuel,Mike Trout,Taylor Ward,Jo Adell,Jorge Soler,Logan O'Hoppe,Luis Rengifo,Kevin Newman,Trea Turner,Kyle Schwarber,Bryce Harper,Alec Bohm,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Max Kepler,Bryson Stott,Ryan Zeferjahn,Jesús Luzardo
777114,Atlanta Braves,New York Yankees,8.5,Under,Trent Grisham,Cody Bellinger,Aaron Judge,Jazz Chisholm Jr.,Jasson Domínguez,Ben Rice,Anthony Volpe,Austin Wells,Jorbit Vivas,Jurickson Profar,Matt Olson,Ronald Acuña Jr.,Drake Baldwin,Sean Murphy,Ozzie Albies,Nacho Alvarez Jr.,Michael Harris II,Nick Allen,Ian Hamilton,Spencer Strider
777109,Miami Marlins,Kansas City Royals,7.5,Under,Jonathan India,Bobby Witt Jr.,Vinnie Pasquantino,Maikel Garcia,Salvador Perez,Jac Caglianone,Nick Loftin,John Rave,Kyle Isbel,Xavier Edwards,Jesús Sánchez,Otto Lopez,Agustín Ramírez,Kyle Stowers,Liam Hicks,Dane Myers,Graham Pauley,Nick Fortes,Seth Lugo,Sandy Alcantara
777098,Texas Rangers,Detroit Tigers,8.5,Under,Gleyber Torres,Jahmai Jones,Riley Greene,Spencer Torkelson,Matt Vierling,Wenceel Pérez,Dillon Dingler,Zach McKinstry,Javier Báez,Josh Smith,Corey Seager,Marcus Semien,Adolis García,Evan Carter,Wyatt Langford,Rowdy Tellez,Kyle Higashioka,Jonah Heim,Reese Olson,Patrick Corbin
777110,Tampa Bay Rays,Baltimore Orioles,9.0,Under,Jackson Holliday,Jordan Westburg,Gunnar Henderson,Ryan O'Hearn,Ramón Laureano,Colton Cowser,Cedric Mullins,Coby Mayo,Jacob Stallings,Chandler Simpson,Brandon Lowe,Yandy Díaz,Jonathan Aranda,Junior Caminero,Josh Lowe,Jake Mangum,Ha-Seong Kim,Danny Jansen,Charlie Morton,Taj Bradley
777100,Arizona Diamondbacks,St. Louis Cardinals,8.5,Under,Brendan Donovan,Iván Herrera,Alec Burleson,Willson Contreras,Nolan Arenado,Masyn Winn,Jordan Walker,Pedro Pagés,Victor Scott II,Corbin Carroll,Geraldo Perdomo,Lourdes Gurriel Jr.,Josh Naylor,Eugenio Suárez,Adrian Del Castillo,Blaze Alexander,Alek Thomas,Jose Herrera,Andre Pallante,Brandon Pfaadt
777103,Los Angeles Dodgers,Milwaukee Brewers,8.5,Over,Brice Turang,William Contreras,Jackson Chourio,Christian Yelich,Andrew Vaughn,Isaac Collins,Jake Bauers,Caleb Durbin,Joey Ortiz,Shohei Ohtani,Mookie Betts,Freddie Freeman,Will Smith,Teoscar Hernández,Michael Conforto,Andy Pages,Hyeseong Kim,Tommy Edman,Quinn Priester,Tyler Glasnow
777102,Colorado Rockies,Minnesota Twins,11.0,Under,Byron Buxton,Ryan Jeffers,Willi Castro,Carlos Correa,Ty France,Harrison Bader,Royce Lewis,Brooks Lee,Christian Vázquez,Tyler Freeman,Mickey Moniak,Jordan Beck,Ryan McMahon,Ezequiel Tovar,Michael Toglia,Yanquiel Fernández,Austin Nola,Ryan Ritter,Chris Paddack,Kyle Freeland
777099,Seattle Mariners,Houston Astros,7.0,Under,Isaac Paredes,Cam Smith,Jose Altuve,Christian Walker,Victor Caratini,Yainer Diaz,Taylor Trammell,Mauricio Dubón,Brice Matthews,J.P. Crawford,Julio Rodríguez,Cal Raleigh,Randy Arozarena,Donovan Solano,Mitch Garver,Dylan Moore,Cole Young,Ben Williamson,Brandon Walter,Luis Castillo
