game_id,home_team,away_team,runline,pick,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
776591,Baltimore Orioles,Boston Red Sox,8.5,Over,Roman Anthony,Alex Bregman,Jarren Duran,Trevor Story,Nathaniel Lowe,Masataka Yoshida,Ceddanne Rafaela,David Hamilton,Carlos Narváez,Jackson Holliday,Jeremiah Jackson,Gunnar Henderson,Colton Cowser,Samuel Basallo,Coby Mayo,Dylan Beavers,Vimael Machín,Alex Jackson,Lucas Giolito,Kyle Bradish
776584,Cleveland Guardians,Tampa Bay Rays,7.5,Under,Chandler Simpson,Junior Caminero,Yandy Díaz,Brandon Lowe,Everson Pereira,Christopher Morel,Josh Lowe,Carson Williams,Nick Fortes,Steven Kwan,C.J. Kayfus,José Ramírez,Kyle Manzardo,David Fry,Bo Naylor,Brayan Rocchio,Gabriel Arias,Angel Martínez,Shane Baz,Parker Messick
776581,Miami Marlins,Atlanta Braves,8.0,Under,Jurickson Profar,Matt Olson,Ronald Acuña Jr.,Michael Harris II,Marcell Ozuna,Ozzie Albies,Nacho Alvarez Jr.,Sean Murphy,Nick Allen,Xavier Edwards,Jakob Marsee,Agustín Ramírez,Otto Lopez,Liam Hicks,Heriberto Hernández,Troy Johnston,Derek Hill,Javier Sanoja,Hurston Waldrep,Sandy Alcantara
776588,New York Yankees,Washington Nationals,9.0,Over,James Wood,CJ Abrams,Luis García Jr.,Josh Bell,Riley Adams,Dylan Crews,Brady House,Robert Hassell III,Jacob Young,Paul Goldschmidt,Aaron Judge,Cody Bellinger,Giancarlo Stanton,Trent Grisham,Amed Rosario,Jazz Chisholm Jr.,Anthony Volpe,Austin Wells,MacKenzie Gore,Luis Gil
776582,Toronto Blue Jays,Minnesota Twins,8.5,Over,Trevor Larnach,Brooks Lee,Luke Keaschall,Matt Wallner,Edouard Julien,James Outman,Royce Lewis,Mickey Gasper,Austin Martin,George Springer,Nathan Lukes,Vladimir Guerrero Jr.,Bo Bichette,Addison Barger,Alejandro Kirk,Ernie Clement,Ty France,Andrés Giménez,Bailey Ober,Chris Bassitt
776583,Chicago White Sox,Kansas City Royals,8.5,Under,Maikel Garcia,Bobby Witt Jr.,Vinnie Pasquantino,Salvador Perez,Randal Grichuk,Jonathan India,Nick Loftin,Adam Frazier,Tyler Tolbert,Mike Tauchman,Miguel Vargas,Kyle Teel,Lenyn Sosa,Colson Montgomery,Luis Robert Jr.,Andrew Benintendi,Curtis Mead,Brooks Baldwin,Michael Lorenzen,Martín Pérez
776585,New York Mets,Philadelphia Phillies,8.5,Over,Trea Turner,Kyle Schwarber,Bryce Harper,J.T. Realmuto,Alec Bohm,Nick Castellanos,Harrison Bader,Edmundo Sosa,Weston Wilson,Francisco Lindor,Juan Soto,Starling Marte,Pete Alonso,Mark Vientos,Brandon Nimmo,Tyrone Taylor,Jeff McNeil,Luis Torrens,Jesús Luzardo,Sean Manaea
776586,Milwaukee Brewers,Arizona Diamondbacks,8.0,Under,Geraldo Perdomo,Ketel Marte,Corbin Carroll,Lourdes Gurriel Jr.,Pavin Smith,Gabriel Moreno,Jake McCarthy,Blaze Alexander,Alek Thomas,Brice Turang,William Contreras,Christian Yelich,Andrew Vaughn,Sal Frelick,Isaac Collins,Anthony Seigler,Blake Perkins,Andruw Monasterio,Brandon Pfaadt,Jacob Misiorowski
776578,St. Louis Cardinals,Pittsburgh Pirates,8.0,Over,Jared Triolo,Spencer Horwitz,Bryan Reynolds,Oneil Cruz,Andrew McCutchen,Jack Suwinski,Henry Davis,Liover Peguero,Isiah Kiner-Falefa,Lars Nootbaar,Iván Herrera,Alec Burleson,Willson Contreras,Nolan Gorman,Masyn Winn,Thomas Saggese,Jordan Walker,Yohel Pozo,Mitch Keller,Andre Pallante
776576,San Francisco Giants,Chicago Cubs,7.5,Under,Michael Busch,Kyle Tucker,Seiya Suzuki,Pete Crow-Armstrong,Carson Kelly,Ian Happ,Nico Hoerner,Dansby Swanson,Matt Shaw,Heliot Ramos,Rafael Devers,Willy Adames,Casey Schmitt,Wilmer Flores,Matt Chapman,Luis Matos,Patrick Bailey,Drew Gilbert,Matthew Boyd,Justin Verlander
776577,Seattle Mariners,San Diego Padres,8.0,Under,Fernando Tatis Jr.,Luis Arraez,Manny Machado,Ryan O'Hearn,Xander Bogaerts,Gavin Sheets,Ramón Laureano,Jake Cronenworth,Freddy Fermin,Randy Arozarena,Cal Raleigh,Julio Rodríguez,Josh Naylor,Eugenio Suárez,Jorge Polanco,Dominic Canzone,J.P. Crawford,Cole Young,Dylan Cease,Luis Castillo
776575,Texas Rangers,Los Angeles Angels,8.5,Under,Zach Neto,Mike Trout,Taylor Ward,Jo Adell,Luis Rengifo,Travis d'Arnaud,Christian Moore,Niko Kavadas,Bryce Teodosio,Wyatt Langford,Ezequiel Duran,Corey Seager,Adolis García,Josh Jung,Cody Freeman,Kyle Higashioka,Jonah Heim,Michael Helman,Yusei Kikuchi,Patrick Corbin
776587,Houston Astros,Colorado Rockies,8.0,Under,Tyler Freeman,Mickey Moniak,Hunter Goodman,Jordan Beck,Brenton Doyle,Ezequiel Tovar,Warming Bernabel,Kyle Karros,Ryan Ritter,Jeremy Peña,Carlos Correa,Jose Altuve,Yordan Alvarez,Christian Walker,Jesús Sánchez,Victor Caratini,Mauricio Dubón,Jacob Melton,Tanner Gordon,Hunter Brown
776573,Athletics,Detroit Tigers,11.0,Over,Colt Keith,Gleyber Torres,Kerry Carpenter,Riley Greene,Spencer Torkelson,Wenceel Pérez,Zach McKinstry,Javier Báez,Jake Rogers,Nick Kurtz,Shea Langeliers,Brent Rooker,Tyler Soderstrom,Jacob Wilson,Colby Thomas,Lawrence Butler,Darell Hernaiz,Zack Gelof,Charlie Morton,Osvaldo Bido
776574,Los Angeles Dodgers,Cincinnati Reds,8.5,Under,Spencer Steer,Noelvi Marte,Elly De La Cruz,Miguel Andujar,Austin Hays,Jose Trevino,Ke'Bryan Hayes,Santiago Espinal,Matt McLain,Shohei Ohtani,Mookie Betts,Freddie Freeman,Will Smith,Teoscar Hernández,Andy Pages,Michael Conforto,Enrique Hernández,Alex Freeland,Nick Martinez,Clayton Kershaw
