game_id,home_team,away_team,runline,pick,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
776610,Pittsburgh Pirates,Colorado Rockies,7.5,Under,Tyler Freeman,Mickey Moniak,Hunter Goodman,Jordan Beck,Brenton Doyle,Ezequiel Tovar,Warming Bernabel,Kyle Karros,Braxton Fulford,Ronny Simon,Nick Gonzales,Bryan Reynolds,Spencer Horwitz,Andrew McCutchen,Jack Suwinski,Jared Triolo,Henry Davis,Isiah Kiner-Falefa,McCade Brown,Paul Skenes
776612,Baltimore Orioles,Houston Astros,9.0,Under,Jeremy Peña,Carlos Correa,Jose Altuve,Christian Walker,Yainer Diaz,Ramón Urías,Mauricio Dubón,Cam Smith,Chas McCormick,Colton Cowser,Jeremiah Jackson,Gunnar Henderson,Ryan Mountcastle,Samuel Basallo,Dylan Beavers,Alex Jackson,Vimael Machín,Luis Vázquez,Spencer Arrighetti,Trevor Rogers
776606,Tampa Bay Rays,St. Louis Cardinals,9.0,Under,Lars Nootbaar,Iván Herrera,Alec Burleson,Willson Contreras,Nolan Gorman,Thomas Saggese,Jordan Walker,Pedro Pagés,José Fermín,Chandler Simpson,Junior Caminero,Yandy Díaz,Brandon Lowe,Christopher Morel,Everson Pereira,Josh Lowe,Carson Williams,Nick Fortes,Matthew Liberatore,Ryan Pepiot
776613,Philadelphia Phillies,Washington Nationals,9.5,Under,James Wood,CJ Abrams,Riley Adams,Andrés Chaparro,Paul DeJong,Dylan Crews,Brady House,Robert Hassell III,Jacob Young,Trea Turner,Kyle Schwarber,Bryce Harper,Alec Bohm,Nick Castellanos,Brandon Marsh,Harrison Bader,Bryson Stott,Rafael Marchán,Jake Irvin,Ranger Suárez
776624,Atlanta Braves,New York Mets,9.5,Over,Francisco Lindor,Juan Soto,Pete Alonso,Jeff McNeil,Mark Vientos,Brett Baty,Ronny Mauricio,Luis Torrens,Cedric Mullins,Jurickson Profar,Matt Olson,Ronald Acuña Jr.,Marcell Ozuna,Ozzie Albies,Michael Harris II,Nacho Alvarez Jr.,Sean Murphy,Nick Allen,David Peterson,Bryce Elder
776615,Detroit Tigers,Kansas City Royals,8.0,Under,Mike Yastrzemski,Bobby Witt Jr.,Vinnie Pasquantino,Maikel Garcia,Salvador Perez,Adam Frazier,Jonathan India,Kyle Isbel,Luke Maile,Wenceel Pérez,Kerry Carpenter,Spencer Torkelson,Riley Greene,Dillon Dingler,Zach McKinstry,Jahmai Jones,Trey Sweeney,Javier Báez,Seth Lugo,Jack Flaherty
776614,Miami Marlins,Toronto Blue Jays,7.5,Over,George Springer,Nathan Lukes,Bo Bichette,Ty France,Daulton Varsho,Ernie Clement,Davis Schneider,Andrés Giménez,Tyler Heineman,Xavier Edwards,Jakob Marsee,Agustín Ramírez,Liam Hicks,Otto Lopez,Heriberto Hernández,Troy Johnston,Eric Wagaman,Javier Sanoja,Kevin Gausman,Eury Pérez
776608,Milwaukee Brewers,San Francisco Giants,8.0,Over,Jung Hoo Lee,Heliot Ramos,Willy Adames,Dominic Smith,Casey Schmitt,Matt Chapman,Wilmer Flores,Luis Matos,Andrew Knizner,Sal Frelick,Caleb Durbin,William Contreras,Christian Yelich,Andrew Vaughn,Brice Turang,Danny Jansen,Brandon Lockridge,Andruw Monasterio,Robbie Ray,Chad Patrick
776605,Los Angeles Angels,Chicago Cubs,9.5,Over,,,,,,,,,,,,,,,,,,,,
776607,Chicago White Sox,Minnesota Twins,9.0,Under,Byron Buxton,Trevor Larnach,Brooks Lee,Luke Keaschall,Kody Clemens,Ryan Jeffers,Royce Lewis,Edouard Julien,Austin Martin,Mike Tauchman,Miguel Vargas,Kyle Teel,Luis Robert Jr.,Colson Montgomery,Edgar Quero,Andrew Benintendi,Chase Meidroth,Curtis Mead,Taj Bradley,Yoendrys Gómez
776611,Texas Rangers,Cleveland Guardians,7.5,Under,Steven Kwan,Daniel Schneemann,José Ramírez,Kyle Manzardo,C.J. Kayfus,Gabriel Arias,Brayan Rocchio,Bo Naylor,Angel Martínez,Josh Smith,Wyatt Langford,Corey Seager,Joc Pederson,Adolis García,Rowdy Tellez,Kyle Higashioka,Josh Jung,Ezequiel Duran,Gavin Williams,Merrill Kelly
776609,Arizona Diamondbacks,Cincinnati Reds,9.0,Over,,,,,,,,,,,,,,,,,,,,
776603,San Diego Padres,Los Angeles Dodgers,8.0,Over,,,,,,,,,,,,,,,,,,,,
776616,New York Yankees,Boston Red Sox,8.5,Over,,,,,,,,,,,,,,,,,,,,
776602,Seattle Mariners,Athletics,7.5,Over,,,,,,,,,,Randy Arozarena,Cal Raleigh,Julio Rodríguez,Eugenio Suárez,Josh Naylor,Mitch Garver,Jorge Polanco,J.P. Crawford,Victor Robles,,Logan Gilbert
