game_id,home_team,away_team,runline,pick,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
777753,Cleveland Guardians,Los Angeles Dodgers,9.0,Over,Shohei Ohtani,Mookie Betts,Freddie Freeman,Teoscar Hernández,Max Muncy,Andy Pages,Michael Conforto,Dalton Rushing,Tommy Edman,Steven Kwan,Bo Naylor,José Ramírez,Kyle Manzardo,Carlos Santana,Daniel Schneemann,Gabriel Arias,Nolan Jones,Angel Martínez,Dustin May,Tanner Bibee
777754,Baltimore Orioles,St. Louis Cardinals,8.5,Over,Lars Nootbaar,Masyn Winn,Iván Herrera,Willson Contreras,Alec Burleson,Nolan Arenado,Nolan Gorman,Jordan Walker,Victor Scott II,Jackson Holliday,Ramón Urías,Gunnar Henderson,Ryan Mountcastle,Ryan O'Hearn,Dylan Carlson,Jorge Mateo,Heston Kjerstad,Chadwick Tromp,Andre Pallante,Tomoyuki Sugano
777755,Detroit Tigers,San Francisco Giants,7.5,Under,Mike Yastrzemski,Heliot Ramos,Wilmer Flores,Jung Hoo Lee,Matt Chapman,Willy Adames,Casey Schmitt,Patrick Bailey,Tyler Fitzgerald,Kerry Carpenter,Gleyber Torres,Colt Keith,Riley Greene,Spencer Torkelson,Wenceel Pérez,Dillon Dingler,Trey Sweeney,Javier Báez,Logan Webb,Jack Flaherty
777748,Philadelphia Phillies,Atlanta Braves,9.0,Over,Ronald Acuña Jr.,Austin Riley,Marcell Ozuna,Matt Olson,Ozzie Albies,Sean Murphy,Eli White,Michael Harris II,Nick Allen,Bryson Stott,Trea Turner,Bryce Harper,Kyle Schwarber,Alec Bohm,Nick Castellanos,Max Kepler,J.T. Realmuto,Brandon Marsh,Spencer Strider,Ranger Suárez
777749,New York Mets,Chicago White Sox,8.0,Under,Chase Meidroth,Mike Tauchman,Miguel Vargas,Andrew Benintendi,Edgar Quero,Joshua Palacios,Lenyn Sosa,Josh Rojas,Michael A. Taylor,Francisco Lindor,Brandon Nimmo,Juan Soto,Pete Alonso,Brett Baty,Jared Young,Mark Vientos,Jeff McNeil,Francisco Alvarez,Jonathan Cannon,Tylor Megill
777746,Tampa Bay Rays,Minnesota Twins,8.5,Under,Trevor Larnach,Ryan Jeffers,Carlos Correa,Brooks Lee,Ty France,Kody Clemens,Jonah Bride,Willi Castro,DaShawn Keirsey Jr.,Yandy Díaz,Josh Lowe,Brandon Lowe,Junior Caminero,Jonathan Aranda,Chandler Simpson,José Caballero,Kameron Misner,Ben Rortvedt,Joe Ryan,Taj Bradley
777750,Kansas City Royals,Cincinnati Reds,8.0,Over,TJ Friedl,Santiago Espinal,Elly De La Cruz,Austin Hays,Tyler Stephenson,Spencer Steer,Gavin Lux,Jose Trevino,Will Benson,Jonathan India,Bobby Witt Jr.,Vinnie Pasquantino,Salvador Perez,Maikel Garcia,Drew Waters,John Rave,Michael Massey,Kyle Isbel,Brady Singer,Daniel Lynch IV
777747,Milwaukee Brewers,Boston Red Sox,8.5,Under,Jarren Duran,Rafael Devers,Carlos Narváez,Kristian Campbell,Wilyer Abreu,Marcelo Mayer,Trevor Story,Abraham Toro,Ceddanne Rafaela,,,,,,,,,,Richard Fitts,
777751,Chicago Cubs,Colorado Rockies,7.5,Under,Jordan Beck,Ezequiel Tovar,Hunter Goodman,Ryan McMahon,Brenton Doyle,Mickey Moniak,Michael Toglia,Nick Martini,Adael Amador,Ian Happ,Kyle Tucker,Seiya Suzuki,Pete Crow-Armstrong,Dansby Swanson,Michael Busch,Nico Hoerner,Matt Shaw,Reese McGuire,Germán Márquez,Cade Horton
777741,Texas Rangers,Toronto Blue Jays,8.0,Under,Bo Bichette,Vladimir Guerrero Jr.,Daulton Varsho,Alejandro Kirk,George Springer,Anthony Santander,Addison Barger,Ernie Clement,Michael Stefanic,Josh Smith,Wyatt Langford,Josh Jung,Jake Burger,Alejandro Osuna,Adolis García,Jonah Heim,Marcus Semien,Kyle Higashioka,Bowden Francis,Nathan Eovaldi
777745,Los Angeles Angels,New York Yankees,8.5,Under,,,,,,,,,,Zach Neto,Nolan Schanuel,Yoán Moncada,Taylor Ward,Travis d'Arnaud,Luis Rengifo,Jo Adell,Chris Taylor,Matthew Lugo,,Tyler Anderson
777752,Houston Astros,Athletics,8.0,Under,Lawrence Butler,Jacob Wilson,Brent Rooker,Tyler Soderstrom,Miguel Andujar,Shea Langeliers,CJ Alexander,Luis Urías,Denzel Clarke,Jeremy Peña,Isaac Paredes,Jose Altuve,Christian Walker,Jake Meyers,Yainer Diaz,Cam Smith,Chas McCormick,Mauricio Dubón,JP Sears,Hunter Brown
777742,San Diego Padres,Miami Marlins,8.0,Under,,,,,,,,,,,,,,,,,,,,
777744,Arizona Diamondbacks,Pittsburgh Pirates,8.5,Under,Oneil Cruz,Bryan Reynolds,Spencer Horwitz,Joey Bart,Alexander Canario,Adam Frazier,Tommy Pham,Ke'Bryan Hayes,Isiah Kiner-Falefa,Corbin Carroll,Geraldo Perdomo,Lourdes Gurriel Jr.,Josh Naylor,Eugenio Suárez,Pavin Smith,Gabriel Moreno,Alek Thomas,Jordan Lawlar,Mike Burrows,Corbin Burnes
777743,Seattle Mariners,Washington Nationals,8.5,Under,CJ Abrams,James Wood,Nathaniel Lowe,Keibert Ruiz,Luis García Jr.,Josh Bell,Robert Hassell III,José Tena,Daylen Lile,J.P. Crawford,Julio Rodríguez,Cal Raleigh,Randy Arozarena,Mitch Garver,Dylan Moore,Donovan Solano,Leody Taveras,Ben Williamson,Mitchell Parker,Logan Evans
