game_id,home_team,away_team,runline,pick,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
777569,Cleveland Guardians,Cincinnati Reds,8.5,Under,TJ Friedl,Gavin Lux,Elly De La Cruz,Christian Encarnacion-Strand,Tyler Stephenson,Will Benson,Spencer Steer,Jake Fraley,Matt McLain,Steven Kwan,David Fry,José Ramírez,Carlos Santana,Gabriel Arias,Bo Naylor,Johnathan Rodríguez,Nolan Jones,Angel Martínez,Andrew Abbott,Slade Cecconi
777573,Baltimore Orioles,Detroit Tigers,9.0,Under,Jahmai Jones,Gleyber Torres,Riley Greene,Dillon Dingler,Spencer Torkelson,Zach McKinstry,Wenceel Pérez,Javier Báez,Parker Meadows,,,,,,,,,,Brant Hurter,
777566,Pittsburgh Pirates,Miami Marlins,8.0,Under,Xavier Edwards,Jesús Sánchez,Otto Lopez,Agustín Ramírez,Kyle Stowers,Eric Wagaman,Dane Myers,Nick Fortes,Javier Sanoja,Oneil Cruz,Andrew McCutchen,Bryan Reynolds,Spencer Horwitz,Nick Gonzales,Adam Frazier,Henry Davis,Ke'Bryan Hayes,Isiah Kiner-Falefa,Sandy Alcantara,Mitch Keller
777571,Philadelphia Phillies,Chicago Cubs,9.5,Under,Ian Happ,Kyle Tucker,Seiya Suzuki,Pete Crow-Armstrong,Dansby Swanson,Michael Busch,Nico Hoerner,Matt Shaw,Reese McGuire,Trea Turner,Kyle Schwarber,Alec Bohm,Nick Castellanos,Bryson Stott,J.T. Realmuto,Max Kepler,Otto Kemp,Brandon Marsh,Colin Rea,Mick Abel
777557,Minnesota Twins,Texas Rangers,9.0,Over,Josh Smith,Wyatt Langford,Corey Seager,Marcus Semien,Jake Burger,Evan Carter,Josh Jung,Adolis García,Kyle Higashioka,,,,,,,,,,Tyler Mahle,
777568,Milwaukee Brewers,Atlanta Braves,8.5,Under,Ronald Acuña Jr.,Austin Riley,Matt Olson,Marcell Ozuna,Michael Harris II,Ozzie Albies,Sean Murphy,Eli White,Nick Allen,,,,,,,,,,Grant Holmes,
777570,New York Mets,Washington Nationals,7.5,Under,CJ Abrams,James Wood,Nathaniel Lowe,Josh Bell,Luis García Jr.,Alex Call,Robert Hassell III,Keibert Ruiz,José Tena,Francisco Lindor,Starling Marte,Juan Soto,Pete Alonso,Brandon Nimmo,Luis Torrens,Tyrone Taylor,Jeff McNeil,Ronny Mauricio,MacKenzie Gore,Griffin Canning
777565,Boston Red Sox,Tampa Bay Rays,9.0,Under,Yandy Díaz,Brandon Lowe,Junior Caminero,Jonathan Aranda,Christopher Morel,Josh Lowe,José Caballero,Jake Mangum,Danny Jansen,Jarren Duran,Rafael Devers,Abraham Toro,Carlos Narváez,Roman Anthony,Trevor Story,Marcelo Mayer,Kristian Campbell,Ceddanne Rafaela,Ryan Pepiot,Lucas Giolito
777572,Kansas City Royals,New York Yankees,8.5,Under,Paul Goldschmidt,Trent Grisham,Aaron Judge,Cody Bellinger,Anthony Volpe,Jazz Chisholm Jr.,Jasson Domínguez,DJ LeMahieu,Austin Wells,Jonathan India,Bobby Witt Jr.,Maikel Garcia,Vinnie Pasquantino,Salvador Perez,Mark Canha,Jac Caglianone,Freddy Fermin,Drew Waters,Max Fried,Noah Cameron
777558,St. Louis Cardinals,Toronto Blue Jays,8.0,Over,Bo Bichette,Addison Barger,Alejandro Kirk,George Springer,Andrés Giménez,Ernie Clement,Nathan Lukes,Jonatan Clase,Alan Roden,Masyn Winn,Iván Herrera,Brendan Donovan,Willson Contreras,Alec Burleson,Nolan Arenado,Nolan Gorman,Pedro Pagés,Victor Scott II,Chris Bassitt,Miles Mikolas
777564,Los Angeles Angels,Athletics,9.0,Over,,,,,,,,,,,,,,,,,,,,
777559,Arizona Diamondbacks,Seattle Mariners,9.5,Over,,,,,,,,,,,,,,,,,,,,
777563,Colorado Rockies,San Francisco Giants,11.0,Over,,,,,,,,,,Jordan Beck,Kyle Farmer,Hunter Goodman,Thairo Estrada,Ryan McMahon,Brenton Doyle,Keston Hiura,Ryan Ritter,Tyler Freeman,,Carson Palmquist
777567,Houston Astros,Chicago White Sox,7.5,Under,Mike Tauchman,Chase Meidroth,Andrew Benintendi,Miguel Vargas,Edgar Quero,Kyle Teel,Luis Robert Jr.,Josh Rojas,Tim Elko,Jeremy Peña,Isaac Paredes,Jose Altuve,Yainer Diaz,Christian Walker,Jake Meyers,Victor Caratini,Cam Smith,Jacob Melton,Shane Smith,Lance McCullers Jr.
