game_id,start_time,home_team,away_team,runline,pick,runs_total,prediction,outcome,completed,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
777404,10:35,Pittsburgh Pirates,Texas Rangers,9.5,Over,11,1,1,1,Sam Haggerty,Wyatt Langford,Corey Seager,Marcus Semien,Adolis García,Jonah Heim,Josh Smith,Josh Jung,Ezequiel Duran,Oneil Cruz,Andrew McCutchen,Bryan Reynolds,Nick Gonzales,Joey Bart,Spencer Horwitz,Ke'Bryan Hayes,Tommy Pham,Isiah Kiner-Falefa,Jack Leiter,Bailey Falter
777406,08:35,New York Yankees,Baltimore Orioles,10.0,Under,6,0,0,1,Jackson Holliday,Ramón Urías,Gunnar Henderson,Ryan O'Hearn,Ramón Laureano,Colton Cowser,Cedric Mullins,Dylan Carlson,Maverick Handley,Trent Grisham,Aaron Judge,Ben Rice,Cody Bellinger,Giancarlo Stanton,Jazz Chisholm Jr.,DJ LeMahieu,Austin Wells,Oswald Peraza,Dean Kremer,Will Warren
777408,10:37,Toronto Blue Jays,Chicago White Sox,8.5,Under,6,0,0,1,Chase Meidroth,Andrew Benintendi,Miguel Vargas,Kyle Teel,Luis Robert Jr.,Ryan Noda,Lenyn Sosa,Josh Rojas,Michael A. Taylor,Bo Bichette,Addison Barger,Vladimir Guerrero Jr.,Alejandro Kirk,Nathan Lukes,Ernie Clement,Andrés Giménez,Myles Straw,Alan Roden,Adrian Houser,Chris Bassitt
777409,09:10,Tampa Bay Rays,Detroit Tigers,8.0,Under,12,0,1,1,Colt Keith,Gleyber Torres,Kerry Carpenter,Riley Greene,Spencer Torkelson,Wenceel Pérez,Dillon Dingler,Parker Meadows,Javier Báez,Yandy Díaz,Brandon Lowe,Junior Caminero,Jonathan Aranda,Jake Mangum,Josh Lowe,José Caballero,Matt Thaiss,Christopher Morel,Casey Mize,Zack Littell
777402,10:40,Miami Marlins,Atlanta Braves,8.5,Under,8,0,0,1,Ronald Acuña Jr.,Matt Olson,Austin Riley,Marcell Ozuna,Drake Baldwin,Ozzie Albies,Alex Verdugo,Michael Harris II,Nick Allen,Xavier Edwards,Jesús Sánchez,Otto Lopez,Eric Wagaman,Kyle Stowers,Dane Myers,Liam Hicks,Nick Fortes,Javier Sanoja,Bryce Elder,Sandy Alcantara
777401,11:10,Minnesota Twins,Milwaukee Brewers,9.5,Under,17,0,1,1,Sal Frelick,Jackson Chourio,Christian Yelich,William Contreras,Isaac Collins,Rhys Hoskins,Brice Turang,Caleb Durbin,Joey Ortiz,Byron Buxton,Matt Wallner,Trevor Larnach,Ty France,Brooks Lee,Carlos Correa,Kody Clemens,Ryan Jeffers,DaShawn Keirsey Jr.,Quinn Priester,Danny Coulombe
777407,11:15,St. Louis Cardinals,Cincinnati Reds,9.5,Under,5,0,0,1,TJ Friedl,Matt McLain,Elly De La Cruz,Tyler Stephenson,Gavin Lux,Spencer Steer,Will Benson,Jose Trevino,Jake Fraley,Brendan Donovan,Masyn Winn,Alec Burleson,Willson Contreras,Nolan Arenado,Thomas Saggese,Yohel Pozo,Jordan Walker,Jose Barrero,Andrew Abbott,Miles Mikolas
777403,11:20,Chicago Cubs,Seattle Mariners,11.5,Under,20,0,1,1,J.P. Crawford,Julio Rodríguez,Cal Raleigh,Jorge Polanco,Randy Arozarena,Mitch Garver,Donovan Solano,Dominic Canzone,Miles Mastrobuoni,Ian Happ,Kyle Tucker,Seiya Suzuki,Pete Crow-Armstrong,Michael Busch,Nico Hoerner,Matt Shaw,Reese McGuire,Vidal Bruján,Logan Gilbert,Colin Rea
777395,13:05,San Francisco Giants,Boston Red Sox,7.5,Over,10,1,1,0,Rob Refsnyder,Roman Anthony,Romy Gonzalez,Carlos Narváez,Jarren Duran,Trevor Story,Abraham Toro,Ceddanne Rafaela,Nate Eaton,Mike Yastrzemski,Rafael Devers,Heliot Ramos,Wilmer Flores,Jung Hoo Lee,Willy Adames,Casey Schmitt,Patrick Bailey,Tyler Fitzgerald,Lucas Giolito,Robbie Ray
777400,13:05,Athletics,Cleveland Guardians,9.0,Under,3,0,0,0,Steven Kwan,Lane Thomas,José Ramírez,David Fry,Kyle Manzardo,Angel Martínez,Gabriel Arias,Nolan Jones,Austin Hedges,Lawrence Butler,Jacob Wilson,Brent Rooker,Nick Kurtz,Luis Urías,Tyler Soderstrom,Gio Urshela,Willie MacIver,Denzel Clarke,Slade Cecconi,JP Sears
