game_id,start_time,home_team,away_team,runline,pick,runs_total,prediction,outcome,completed,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
778222,15:45,Washington Nationals,Baltimore Orioles,9.0,Under,0,0,0,0,Cedric Mullins,Adley Rutschman,Gunnar Henderson,Ryan Mountcastle,Tyler O'Neill,Heston Kjerstad,Jordan Westburg,Gary Sánchez,Jackson Holliday,James Wood,Nathaniel Lowe,Luis García Jr.,Keibert Ruiz,Josh Bell,Dylan Crews,José Tena,Jacob Young,Nasim Nuñez,Dean Kremer,Mitchell Parker
778221,15:40,Detroit Tigers,San Diego Padres,7.5,Under,0,0,0,0,Fernando Tatis Jr.,Gavin Sheets,Manny Machado,Xander Bogaerts,Oscar Gonzalez,Jose Iglesias,Elias Díaz,Tyler Wade,Mason McCoy,Kerry Carpenter,Gleyber Torres,Riley Greene,Spencer Torkelson,Justyn-Henry Malloy,Jace Jung,Dillon Dingler,Trey Sweeney,Javier Báez,Nick Pivetta,Jack Flaherty
778218,15:10,Cleveland Guardians,New York Yankees,8.5,Over,1,1,0,0,Ben Rice,Aaron Judge,Cody Bellinger,Paul Goldschmidt,Jazz Chisholm Jr.,Anthony Volpe,Jasson Domínguez,J.C. Escarra,Oswaldo Cabrera,Steven Kwan,Nolan Jones,José Ramírez,Kyle Manzardo,Carlos Santana,Bo Naylor,Angel Martínez,Daniel Schneemann,Brayan Rocchio,Will Warren,Tanner Bibee
778219,15:40,Miami Marlins,Cincinnati Reds,8.5,Under,0,0,0,0,TJ Friedl,Matt McLain,Elly De La Cruz,Austin Hays,Gavin Lux,Jeimer Candelario,Noelvi Marte,Jake Fraley,Jose Trevino,Xavier Edwards,Jesús Sánchez,Eric Wagaman,Agustín Ramírez,Kyle Stowers,Connor Norby,Matt Mervis,Otto Lopez,Dane Myers,Nick Martinez,Edward Cabrera
778224,15:45,Boston Red Sox,Seattle Mariners,9.5,Under,0,0,0,0,Julio Rodríguez,Jorge Polanco,Cal Raleigh,Randy Arozarena,Luke Raley,Rowdy Tellez,Dylan Moore,Miles Mastrobuoni,J.P. Crawford,Jarren Duran,Rafael Devers,Alex Bregman,Trevor Story,Wilyer Abreu,Kristian Campbell,Triston Casas,Carlos Narváez,Ceddanne Rafaela,Bryce Miller,Brayan Bello
778223,16:10,New York Mets,Philadelphia Phillies,8.0,Over,0,1,0,0,Bryson Stott,Trea Turner,Bryce Harper,Kyle Schwarber,Nick Castellanos,Max Kepler,J.T. Realmuto,Alec Bohm,Johan Rojas,Francisco Lindor,Juan Soto,Pete Alonso,Mark Vientos,Starling Marte,Luis Torrens,Tyrone Taylor,Luisangel Acuña,José Azocar,Cristopher Sánchez,Griffin Canning
778229,16:15,Atlanta Braves,St. Louis Cardinals,9.0,Over,0,1,0,0,Lars Nootbaar,Willson Contreras,Nolan Gorman,Nolan Arenado,Alec Burleson,Jordan Walker,Pedro Pagés,Victor Scott II,Masyn Winn,Alex Verdugo,Austin Riley,Marcell Ozuna,Matt Olson,Ozzie Albies,Michael Harris II,Sean Murphy,Jarred Kelenic,Orlando Arcia,Andre Pallante,Scott Blewett
778220,16:40,Chicago Cubs,Los Angeles Dodgers,9.0,Over,0,1,0,0,Shohei Ohtani,Mookie Betts,Teoscar Hernández,Freddie Freeman,Tommy Edman,Will Smith,Max Muncy,Enrique Hernández,Andy Pages,Ian Happ,Kyle Tucker,Seiya Suzuki,Michael Busch,Dansby Swanson,Nico Hoerner,Pete Crow-Armstrong,Miguel Amaya,Gage Workman,Dustin May,Shota Imanaga
778216,16:40,Minnesota Twins,Chicago White Sox,8.5,Under,0,0,0,0,Nick Maton,Andrew Benintendi,Luis Robert Jr.,Andrew Vaughn,Edgar Quero,Lenyn Sosa,Brooks Baldwin,Bobby Dalbec,Jacob Amaya,Edouard Julien,Byron Buxton,Luke Keaschall,Trevor Larnach,Carlos Correa,Ty France,Ryan Jeffers,Brooks Lee,Harrison Bader,Davis Martin,Bailey Ober
778215,16:40,Kansas City Royals,Colorado Rockies,8.0,Under,0,0,0,0,Sean Bouchard,Kyle Farmer,Ryan McMahon,Hunter Goodman,Michael Toglia,Jacob Stallings,Mickey Moniak,Jordan Beck,Aaron Schunk,Jonathan India,Bobby Witt Jr.,Vinnie Pasquantino,Salvador Perez,Maikel Garcia,Michael Massey,Hunter Renfroe,Drew Waters,Kyle Isbel,Ryan Feltner,Kris Bubic
778217,17:10,Houston Astros,Toronto Blue Jays,8.0,Over,0,1,0,0,Bo Bichette,Vladimir Guerrero Jr.,Andrés Giménez,George Springer,Alejandro Kirk,Alan Roden,Will Wagner,Ernie Clement,Nathan Lukes,Jose Altuve,Yordan Alvarez,Isaac Paredes,Jeremy Peña,Christian Walker,Brendan Rodgers,Yainer Diaz,Jake Meyers,Cam Smith,Chris Bassitt,Ronel Blanco
778211,18:38,Los Angeles Angels,Pittsburgh Pirates,8.5,Under,0,0,0,0,Oneil Cruz,Bryan Reynolds,Andrew McCutchen,Enmanuel Valdez,Joey Bart,Ke'Bryan Hayes,Adam Frazier,Tommy Pham,Isiah Kiner-Falefa,Taylor Ward,Zach Neto,Mike Trout,Jorge Soler,Logan O'Hoppe,Nolan Schanuel,Jo Adell,Kyren Paris,Kevin Newman,Bailey Falter,José Soriano
778212,18:40,Arizona Diamondbacks,Tampa Bay Rays,9.0,Under,0,0,0,0,,,,,,,,,,Corbin Carroll,Geraldo Perdomo,Pavin Smith,Josh Naylor,Lourdes Gurriel Jr.,Gabriel Moreno,Eugenio Suárez,Alek Thomas,Tim Tawa,,Brandon Pfaadt
