game_id,start_time,home_team,away_team,runline,pick,runs_total,prediction,outcome,completed,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
777094,12:07,Toronto Blue Jays,San Francisco Giants,7.5,Over,9,1,1,1,Heliot Ramos,Rafael Devers,Wilmer Flores,Matt Chapman,Willy Adames,Casey Schmitt,Jung Hoo Lee,Luis Matos,Patrick Bailey,Nathan Lukes,George Springer,Vladimir Guerrero Jr.,Bo Bichette,Addison Barger,Joey Loperfido,Ernie Clement,Will Wagner,Tyler Heineman,Logan Webb,Eric Lauer
777092,13:10,New York Mets,Cincinnati Reds,8.5,Under,7,0,0,1,TJ Friedl,Matt McLain,Elly De La Cruz,Austin Hays,Gavin Lux,Spencer Steer,Tyler Stephenson,Jake Fraley,Noelvi Marte,Brandon Nimmo,Francisco Lindor,Juan Soto,Pete Alonso,Mark Vientos,Jeff McNeil,Ronny Mauricio,Brett Baty,Luis Torrens,Nick Martinez,Clay Holmes
777093,13:10,Miami Marlins,Kansas City Royals,8.0,Under,4,0,0,1,Jonathan India,Bobby Witt Jr.,Vinnie Pasquantino,Maikel Garcia,Salvador Perez,Nick Loftin,Freddy Fermin,John Rave,Tyler Tolbert,Xavier Edwards,Jesús Sánchez,Otto Lopez,Agustín Ramírez,Kyle Stowers,Eric Wagaman,Liam Hicks,Dane Myers,Graham Pauley,Michael Wacha,Cal Quantrill
777091,15:45,Washington Nationals,San Diego Padres,9.0,Under,4,0,0,0,Fernando Tatis Jr.,Luis Arraez,Manny Machado,Gavin Sheets,Xander Bogaerts,Jackson Merrill,Jose Iglesias,Jake Cronenworth,Martín Maldonado,CJ Abrams,James Wood,Luis García Jr.,Josh Bell,Nathaniel Lowe,Brady House,Daylen Lile,Drew Millas,Jacob Young,Yu Darvish,Mitchell Parker
777089,15:05,Philadelphia Phillies,Los Angeles Angels,9.5,Over,14,1,1,1,Zach Neto,Nolan Schanuel,Mike Trout,Taylor Ward,Jo Adell,Yoán Moncada,Travis d'Arnaud,LaMonte Wade Jr.,Luis Rengifo,Trea Turner,Kyle Schwarber,Bryce Harper,Nick Castellanos,J.T. Realmuto,Otto Kemp,Edmundo Sosa,Brandon Marsh,Johan Rojas,Yusei Kikuchi,Taijuan Walker
777090,15:40,Pittsburgh Pirates,Chicago White Sox,8.0,Under,14,0,1,0,Mike Tauchman,Chase Meidroth,Andrew Benintendi,Miguel Vargas,Kyle Teel,Luis Robert Jr.,Colson Montgomery,Lenyn Sosa,Josh Rojas,Tommy Pham,Andrew McCutchen,Bryan Reynolds,Nick Gonzales,Oneil Cruz,Ke'Bryan Hayes,Spencer Horwitz,Henry Davis,Isiah Kiner-Falefa,Adrian Houser,Mike Burrows
777095,16:05,Tampa Bay Rays,Baltimore Orioles,9.0,Under,3,0,0,0,Jackson Holliday,Jordan Westburg,Gunnar Henderson,Ryan O'Hearn,Ramón Laureano,Colton Cowser,Tyler O'Neill,Ramón Urías,Jacob Stallings,Chandler Simpson,Brandon Lowe,Yandy Díaz,Jonathan Aranda,Junior Caminero,Josh Lowe,Jake Mangum,Ha-Seong Kim,Matt Thaiss,Dean Kremer,Zack Littell
777104,16:10,Cleveland Guardians,Athletics,9.0,Over,7,1,0,0,Jacob Wilson,Brent Rooker,Nick Kurtz,Shea Langeliers,Miguel Andujar,Max Muncy,Luis Urías,Austin Wynns,Denzel Clarke,Angel Martínez,Nolan Jones,José Ramírez,Kyle Manzardo,Carlos Santana,Daniel Schneemann,Johnathan Rodríguez,Bo Naylor,Brayan Rocchio,Luis Severino,Logan Allen
777088,16:05,Texas Rangers,Detroit Tigers,8.5,Under,4,0,0,0,Colt Keith,Gleyber Torres,Wenceel Pérez,Riley Greene,Spencer Torkelson,Zach McKinstry,Parker Meadows,Jake Rogers,Trey Sweeney,Josh Smith,Corey Seager,Marcus Semien,Adolis García,Evan Carter,Wyatt Langford,Rowdy Tellez,Kyle Higashioka,Alejandro Osuna,Keider Montero,Kumar Rocker
777096,16:15,Chicago Cubs,Boston Red Sox,9.0,Over,3,1,0,0,Rob Refsnyder,Alex Bregman,Romy Gonzalez,Roman Anthony,Trevor Story,Ceddanne Rafaela,Masataka Yoshida,Abraham Toro,Connor Wong,Michael Busch,Kyle Tucker,Seiya Suzuki,Pete Crow-Armstrong,Ian Happ,Dansby Swanson,Nico Hoerner,Reese McGuire,Vidal Bruján,Brayan Bello,Shota Imanaga
777081,16:15,Arizona Diamondbacks,St. Louis Cardinals,8.5,Under,10,0,1,0,Brendan Donovan,Iván Herrera,Alec Burleson,Willson Contreras,Nolan Arenado,Masyn Winn,Jordan Walker,Pedro Pagés,Victor Scott II,Corbin Carroll,Geraldo Perdomo,Lourdes Gurriel Jr.,Josh Naylor,Eugenio Suárez,Adrian Del Castillo,James McCann,Alek Thomas,Blaze Alexander,Sonny Gray,Ryne Nelson
777097,16:15,Atlanta Braves,New York Yankees,9.5,Over,9,1,0,0,Paul Goldschmidt,Cody Bellinger,Aaron Judge,Giancarlo Stanton,Jazz Chisholm Jr.,Trent Grisham,Anthony Volpe,Austin Wells,Oswald Peraza,Jurickson Profar,Matt Olson,Ronald Acuña Jr.,Drake Baldwin,Sean Murphy,Ozzie Albies,Nacho Alvarez Jr.,Michael Harris II,Nick Allen,Will Warren,Joey Wentz
777080,17:10,Colorado Rockies,Minnesota Twins,12.0,Under,0,0,0,0,Byron Buxton,Willi Castro,Trevor Larnach,Ryan Jeffers,Kody Clemens,Carlos Correa,Brooks Lee,Matt Wallner,Harrison Bader,Tyler Freeman,Mickey Moniak,Hunter Goodman,Jordan Beck,Ryan McMahon,Ezequiel Tovar,Michael Toglia,Brenton Doyle,Ryan Ritter,Zebby Matthews,Antonio Senzatela
777086,18:40,Seattle Mariners,Houston Astros,8.0,Under,0,0,0,0,Isaac Paredes,Jose Altuve,Victor Caratini,Cam Smith,Christian Walker,Yainer Diaz,Chas McCormick,Mauricio Dubón,Brice Matthews,J.P. Crawford,Julio Rodríguez,Cal Raleigh,Randy Arozarena,Jorge Polanco,Luke Raley,Dominic Canzone,Ben Williamson,Cole Young,Lance McCullers Jr.,Logan Evans
777085,18:10,Los Angeles Dodgers,Milwaukee Brewers,8.0,Over,0,1,0,0,Brice Turang,William Contreras,Jackson Chourio,Christian Yelich,Andrew Vaughn,Isaac Collins,Caleb Durbin,Blake Perkins,Joey Ortiz,Shohei Ohtani,Will Smith,Freddie Freeman,Teoscar Hernández,Andy Pages,Michael Conforto,Tommy Edman,Hyeseong Kim,Miguel Rojas,Freddy Peralta,Emmet Sheehan
