game_id,start_time,home_team,away_team,runline,pick,runs_total,prediction,outcome,completed,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
778375,15:10,Cleveland Guardians,Kansas City Royals,6.5,Over,3,1,0,0,Jonathan India,Bobby Witt Jr.,Vinnie Pasquantino,Salvador Perez,Michael Massey,Hunter Renfroe,Drew Waters,Freddy Fermin,Kyle Isbel,Steven Kwan,José Ramírez,Carlos Santana,Kyle Manzardo,Jhonkensy Noel,Gabriel Arias,Angel Martínez,Austin Hedges,Brayan Rocchio,Kris Bubic,Tanner Bibee
778374,15:40,Cincinnati Reds,Pittsburgh Pirates,8.0,Over,8,1,push,0,Enmanuel Valdez,Bryan Reynolds,Joey Bart,Endy Rodríguez,Ke'Bryan Hayes,Jack Suwinski,Tommy Pham,Adam Frazier,Isiah Kiner-Falefa,TJ Friedl,Blake Dunn,Elly De La Cruz,Spencer Steer,Jeimer Candelario,Christian Encarnacion-Strand,Gavin Lux,Santiago Espinal,Jose Trevino,Bailey Falter,Brady Singer
778372,09:35,Baltimore Orioles,Toronto Blue Jays,8.0,Under,0,0,0,0,,,,,,,,,,,,,,,,,,,,
778367,16:05,Tampa Bay Rays,Atlanta Braves,9.0,Under,2,0,0,0,Michael Harris II,Austin Riley,Marcell Ozuna,Matt Olson,Ozzie Albies,Bryan De La Cruz,Jarred Kelenic,Drake Baldwin,Orlando Arcia,Yandy Díaz,Brandon Lowe,Junior Caminero,Jonathan Aranda,Christopher Morel,Kameron Misner,Danny Jansen,Jake Mangum,Taylor Walls,Bryce Elder,Taj Bradley
778368,17:10,Houston Astros,Los Angeles Angels,8.5,Over,0,1,0,0,Taylor Ward,Luis Rengifo,Mike Trout,Jorge Soler,Logan O'Hoppe,Nolan Schanuel,Kyren Paris,Jo Adell,Tim Anderson,Jose Altuve,Isaac Paredes,Yordan Alvarez,Christian Walker,Jeremy Peña,Yainer Diaz,Jake Meyers,Cam Smith,Mauricio Dubón,Jack Kochanowicz,Ronel Blanco
778370,16:05,New York Yankees,San Francisco Giants,8.0,Under,5,0,0,0,Mike Yastrzemski,Willy Adames,Jung Hoo Lee,Matt Chapman,Heliot Ramos,LaMonte Wade Jr.,Wilmer Flores,Patrick Bailey,Tyler Fitzgerald,Paul Goldschmidt,Ben Rice,Aaron Judge,Cody Bellinger,Anthony Volpe,Jazz Chisholm Jr.,Austin Wells,Oswald Peraza,Trent Grisham,Robbie Ray,Marcus Stroman
778366,16:40,Chicago White Sox,Boston Red Sox,8.0,Over,0,1,0,0,Jarren Duran,Rafael Devers,Alex Bregman,Triston Casas,Trevor Story,Wilyer Abreu,Kristian Campbell,Blake Sabol,Ceddanne Rafaela,Miguel Vargas,Luis Robert Jr.,Lenyn Sosa,Andrew Vaughn,Michael A. Taylor,Brooks Baldwin,Chase Meidroth,Omar Narváez,Jacob Amaya,Sean Newcomb,Davis Martin
778363,17:10,Minnesota Twins,Detroit Tigers,8.0,Over,0,1,0,0,Gleyber Torres,Kerry Carpenter,Riley Greene,Spencer Torkelson,Colt Keith,Zach McKinstry,Dillon Dingler,Trey Sweeney,Javier Báez,Matt Wallner,Willi Castro,Carlos Correa,Trevor Larnach,Byron Buxton,Edouard Julien,Ty France,Mickey Gasper,Christian Vázquez,Reese Olson,David Festa
778369,16:10,Miami Marlins,Washington Nationals,8.0,Over,0,1,0,0,CJ Abrams,James Wood,Keibert Ruiz,Luis García Jr.,Josh Bell,Alex Call,Paul DeJong,Dylan Crews,Jacob Young,Xavier Edwards,Otto Lopez,Kyle Stowers,Eric Wagaman,Derek Hill,Jonah Bride,Liam Hicks,Javier Sanoja,Graham Pauley,Mitchell Parker,Edward Cabrera
778361,18:40,San Diego Padres,Colorado Rockies,7.5,Under,0,0,0,0,Zac Veen,Kyle Farmer,Ezequiel Tovar,Ryan McMahon,Kris Bryant,Nick Martini,Michael Toglia,Hunter Goodman,Mickey Moniak,Fernando Tatis Jr.,Luis Arraez,Manny Machado,Gavin Sheets,Xander Bogaerts,Jose Iglesias,Jason Heyward,Brandon Lockridge,Elias Díaz,Germán Márquez,Nick Pivetta
778365,17:15,St. Louis Cardinals,Philadelphia Phillies,7.5,Over,0,1,0,0,Bryson Stott,Trea Turner,Bryce Harper,Kyle Schwarber,Nick Castellanos,Max Kepler,Alec Bohm,Brandon Marsh,Rafael Marchán,Lars Nootbaar,Jordan Walker,Brendan Donovan,Nolan Arenado,Alec Burleson,Pedro Pagés,Victor Scott II,Thomas Saggese,Masyn Winn,Aaron Nola,Andre Pallante
778360,18:40,Seattle Mariners,Texas Rangers,6.5,Under,0,0,0,0,Marcus Semien,Corey Seager,Josh Smith,Adolis García,Joc Pederson,Josh Jung,Jake Burger,Jonah Heim,Leody Taveras,Julio Rodríguez,Jorge Polanco,Cal Raleigh,Randy Arozarena,Luke Raley,Rowdy Tellez,Miles Mastrobuoni,Leo Rivas,J.P. Crawford,Jacob deGrom,Bryce Miller
