game_id,start_time,home_team,away_team,runline,pick,runs_total,prediction,outcome,completed,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
776737,11:20,Chicago Cubs,Pittsburgh Pirates,8.5,Under,5,0,0,1,Ronny Simon,Spencer Horwitz,Bryan Reynolds,Nick Gonzales,Andrew McCutchen,Jack Suwinski,Jared Triolo,Henry Davis,Isiah Kiner-Falefa,Michael Busch,Seiya Suzuki,Kyle Tucker,Ian Happ,Pete Crow-Armstrong,Nico Hoerner,Dansby Swanson,Matt Shaw,Reese McGuire,Braxton Ashcraft,Colin Rea
776740,15:40,Cincinnati Reds,Milwaukee Brewers,8.5,Over,18,1,1,0,Sal Frelick,Joey Ortiz,William Contreras,Christian Yelich,Andrew Vaughn,Caleb Durbin,Brice Turang,Steward Berroa,Brandon Lockridge,TJ Friedl,Spencer Steer,Elly De La Cruz,Miguel Andujar,Gavin Lux,Austin Hays,Noelvi Marte,Tyler Stephenson,Ke'Bryan Hayes,Jacob Misiorowski,Nick Martinez
776739,15:45,Washington Nationals,Philadelphia Phillies,8.0,Over,8,1,push,1,Trea Turner,Kyle Schwarber,Bryce Harper,J.T. Realmuto,Nick Castellanos,Harrison Bader,Edmundo Sosa,Otto Kemp,Weston Wilson,James Wood,CJ Abrams,Josh Bell,Paul DeJong,Luis García Jr.,Daylen Lile,Dylan Crews,Riley Adams,Robert Hassell III,Zack Wheeler,MacKenzie Gore
776735,16:07,Toronto Blue Jays,Texas Rangers,7.5,Over,7,1,0,0,Josh Smith,Wyatt Langford,Corey Seager,Joc Pederson,Evan Carter,Marcus Semien,Rowdy Tellez,Josh Jung,Kyle Higashioka,Nathan Lukes,Bo Bichette,Vladimir Guerrero Jr.,Addison Barger,Daulton Varsho,Alejandro Kirk,Joey Loperfido,Ernie Clement,Andrés Giménez,Jacob deGrom,Chris Bassitt
776736,16:10,New York Mets,Seattle Mariners,8.5,Under,17,0,1,0,Randy Arozarena,Cal Raleigh,Julio Rodríguez,Eugenio Suárez,Dominic Canzone,Mitch Garver,Donovan Solano,J.P. Crawford,Cole Young,Francisco Lindor,Juan Soto,Brandon Nimmo,Pete Alonso,Jeff McNeil,Mark Vientos,Cedric Mullins,Francisco Alvarez,Ronny Mauricio,Luis Castillo,Sean Manaea
776741,16:10,Boston Red Sox,Miami Marlins,8.5,Under,3,0,0,1,Xavier Edwards,Kyle Stowers,Agustín Ramírez,Liam Hicks,Otto Lopez,Jakob Marsee,Eric Wagaman,Graham Pauley,Dane Myers,Roman Anthony,Alex Bregman,Jarren Duran,Trevor Story,Wilyer Abreu,Romy Gonzalez,Abraham Toro,Ceddanne Rafaela,Carlos Narváez,Sandy Alcantara,Lucas Giolito
776738,16:10,Cleveland Guardians,Atlanta Braves,8.5,Over,2,1,0,1,Jurickson Profar,Matt Olson,Ronald Acuña Jr.,Marcell Ozuna,Ozzie Albies,Michael Harris II,Sean Murphy,Nacho Alvarez Jr.,Nick Allen,Steven Kwan,Daniel Schneemann,José Ramírez,Kyle Manzardo,Gabriel Arias,Carlos Santana,C.J. Kayfus,Bo Naylor,Brayan Rocchio,Hurston Waldrep,Joey Cantillo
776733,17:10,Houston Astros,Baltimore Orioles,7.5,Under,3,0,0,0,Jackson Holliday,Jordan Westburg,Gunnar Henderson,Adley Rutschman,Ryan Mountcastle,Coby Mayo,Jeremiah Jackson,Dylan Carlson,Daniel Johnson,Jose Altuve,Carlos Correa,Jesús Sánchez,Christian Walker,Yainer Diaz,Ramón Urías,Taylor Trammell,Mauricio Dubón,Cam Smith,Brandon Young,Framber Valdez
776732,17:10,Minnesota Twins,Detroit Tigers,9.5,Under,7,0,0,0,Colt Keith,Gleyber Torres,Kerry Carpenter,Riley Greene,Spencer Torkelson,Wenceel Pérez,Dillon Dingler,Zach McKinstry,Javier Báez,Trevor Larnach,Byron Buxton,Kody Clemens,Luke Keaschall,Matt Wallner,Brooks Lee,Royce Lewis,Edouard Julien,Mickey Gasper,Charlie Morton,Pierson Ohl
776728,17:10,Kansas City Royals,Chicago White Sox,9.0,Under,3,0,0,0,Miguel Vargas,Curtis Mead,Luis Robert Jr.,Colson Montgomery,Edgar Quero,Lenyn Sosa,Mike Tauchman,Chase Meidroth,Michael A. Taylor,Mike Yastrzemski,Bobby Witt Jr.,Vinnie Pasquantino,Maikel Garcia,Salvador Perez,Adam Frazier,Jonathan India,Nick Loftin,Kyle Isbel,Aaron Civale,Noah Cameron
776731,17:15,St. Louis Cardinals,New York Yankees,9.0,Over,4,1,0,0,Trent Grisham,Ben Rice,Aaron Judge,Cody Bellinger,Jazz Chisholm Jr.,Anthony Volpe,Jasson Domínguez,Ryan McMahon,José Caballero,Lars Nootbaar,Masyn Winn,Alec Burleson,Iván Herrera,Nolan Gorman,Jordan Walker,Thomas Saggese,Pedro Pagés,Victor Scott II,Luis Gil,Andre Pallante
776730,17:40,Colorado Rockies,Arizona Diamondbacks,12.0,Under,4,0,0,0,Geraldo Perdomo,Ketel Marte,Corbin Carroll,Lourdes Gurriel Jr.,Jake McCarthy,Tyler Locklear,Alek Thomas,James McCann,Blaze Alexander,Tyler Freeman,Mickey Moniak,Hunter Goodman,Jordan Beck,Warming Bernabel,Kyle Karros,Brenton Doyle,Yanquiel Fernández,Ryan Ritter,Brandon Pfaadt,Tanner Gordon
776734,19:05,Athletics,Los Angeles Angels,10.0,Over,0,1,0,0,Zach Neto,Nolan Schanuel,Mike Trout,Taylor Ward,Yoán Moncada,Jo Adell,Travis d'Arnaud,Christian Moore,Bryce Teodosio,Shea Langeliers,Brent Rooker,Nick Kurtz,Colby Thomas,Darell Hernaiz,JJ Bleday,Willie MacIver,Brett Harris,Luis Urías,Yusei Kikuchi,Jack Perkins
776727,19:10,Los Angeles Dodgers,San Diego Padres,9.0,Over,0,1,0,0,Fernando Tatis Jr.,Luis Arraez,Manny Machado,Xander Bogaerts,Jackson Merrill,Ramón Laureano,Jose Iglesias,Jake Cronenworth,Freddy Fermin,Shohei Ohtani,Mookie Betts,Will Smith,Freddie Freeman,Teoscar Hernández,Andy Pages,Michael Conforto,Alex Freeland,Miguel Rojas,Wandy Peralta,Clayton Kershaw
776729,19:15,San Francisco Giants,Tampa Bay Rays,8.0,Under,0,0,0,0,Chandler Simpson,Brandon Lowe,Yandy Díaz,Josh Lowe,Junior Caminero,Jake Mangum,Bob Seymour,Ha-Seong Kim,Hunter Feduccia,Heliot Ramos,Rafael Devers,Willy Adames,Dominic Smith,Casey Schmitt,Jung Hoo Lee,Christian Koss,Patrick Bailey,Grant McCray,Joe Boyle,Landen Roupp
